date,price,market_cap,volume,token,name,tvl_usd,volume_to_marketcap,price_change_%,market_cap_trend,tvl_trend,year,month,quarter,month_name
2024-10-15,0.5975649859843851,175145084.00801387,21957305.449504565,kda,Kadena,502011,0.1253663816707518,7.376992979520391,7.060430008977869,6.527985264658942,2024,10,4,October
2024-10-16,0.5971374506405115,174999572.55667573,13899064.751004914,kda,Kadena,502026,0.0794234211429489,-0.071546250851584,-0.0830805227347908,0.0029879823350453,2024,10,4,October
2024-10-17,0.581441141186717,170365975.99734682,8476970.628512645,kda,Kadena,493310,0.0497574153459177,-2.628592367964544,-2.6477759297544923,-1.7361650591802058,2024,10,4,October
2024-10-18,0.5676652718509001,166410567.23665166,8870708.05179003,kda,Kadena,478587,0.0533061583713914,-2.369262915881809,-2.32171285231082,-2.984533052238958,2024,10,4,October
2024-10-19,0.5973623166486558,175145024.2622459,7483250.51653918,kda,Kadena,500445,0.0427260240367117,5.231435895475345,5.248739410384329,4.567194679337305,2024,10,4,October
2024-10-20,0.590403928494179,173136964.0911964,4005432.76170795,kda,Kadena,496364,0.0231344749674492,-1.164852211219991,-1.146512828159374,-0.8154742279371407,2024,10,4,October
2024-10-21,0.6055787660360542,177624240.6398646,10198532.371687302,kda,Kadena,515797,0.0574163319992171,2.570246708990997,2.591749585203895,3.91507039188983,2024,10,4,October
2024-10-22,0.598931641199016,175703545.42469287,10608146.045807982,kda,Kadena,637378,0.0603752532151075,-1.0976482680442046,-1.0813249409273862,23.57148257938686,2024,10,4,October
2024-10-23,0.5736416410788547,168320777.18153688,9717632.091816297,kda,Kadena,616172,0.0577328138244969,-4.222518628258243,-4.201832254045357,-3.3270680820486453,2024,10,4,October
2024-10-24,0.5597985321676301,164144996.27170888,8648217.339388525,kda,Kadena,598932,0.052686451221901,-2.413198052566368,-2.48084697548916,-2.797920061281589,2024,10,4,October
2024-10-25,0.569432131878644,166860406.28196368,8185782.387779666,kda,Kadena,614527,0.0490576678445046,1.720904782245691,1.6542752273483785,2.603801433217789,2024,10,4,October
2024-10-26,0.5235187149721542,153231329.3054139,11699386.585733326,kda,Kadena,591928,0.0763511394097131,-8.063018283674028,-8.167951451298228,-3.6774625036816944,2024,10,4,October
2024-10-27,0.5316305825409523,155996390.42340165,8587873.45656172,kda,Kadena,571242,0.0550517446798142,1.5494895095067518,1.804501162080596,-3.4946817856225776,2024,10,4,October
2024-10-28,0.539657931664993,158502848.58083665,8015683.454126595,kda,Kadena,587582,0.0505712264851731,1.5099487101877471,1.606741124350397,2.8604339316786964,2024,10,4,October
2024-10-29,0.5422184778038629,159109387.70102707,9492715.151741264,kda,Kadena,711752,0.0596615654732985,0.4744757722674242,0.382667646431023,21.13236960968852,2024,10,4,October
2024-10-30,0.5640212316607225,165456544.1871012,9656584.793027451,kda,Kadena,733851,0.0583632689808123,4.021027454683379,3.989177871767491,3.104873607661096,2024,10,4,October
2024-10-31,0.5626380998468322,165360184.86173075,7328062.210029062,kda,Kadena,728896,0.0443157596621978,-0.2452269056995804,-0.0582384491612852,-0.6752051847037088,2024,10,4,October
2024-11-01,0.532309780821353,156543077.64917383,7066111.211392751,kda,Kadena,689130,0.0451384457077591,-5.390377763918853,-5.332061777706365,-5.455647993678115,2024,11,4,November
2024-11-02,0.5128465279912636,151683048.18770814,9034737.468024308,kda,Kadena,675378,0.0595632641614888,-3.6563770817920505,-3.1045955748726373,-1.9955596186496003,2024,11,4,November
2024-11-03,0.50706918453283,150004989.2996872,4489322.951297385,kda,Kadena,664529,0.0299278242160892,-1.1265248262599226,-1.106292962905342,-1.6063596978284744,2024,11,4,November
2024-11-04,0.4936327830882849,146146131.3780094,11570959.388423922,kda,Kadena,643760,0.0791739013501181,-2.64981620938457,-2.572486381748529,-3.125371503726704,2024,11,4,November
2024-11-05,0.4699694972638625,139134182.75656012,11149153.33478166,kda,Kadena,615157,0.0801323809425687,-4.793702248942855,-4.7979023155342855,-4.443115446750346,2024,11,4,November
2024-11-06,0.4927338114108953,146518429.91691095,10373665.80854321,kda,Kadena,647404,0.0708010986360282,4.84378545406996,5.307284675880752,5.242076413013264,2024,11,4,November
2024-11-07,0.5490994009210441,162778485.0092981,13466572.438036682,kda,Kadena,725473,0.0827294371075357,11.439358981424784,11.097617618212286,12.058776281888894,2024,11,4,November
2024-11-08,0.5442013898936088,161266510.45034608,11228542.745212236,kda,Kadena,710022,0.069627244453023,-0.892008080726292,-0.9288540551692924,-2.1297829140436653,2024,11,4,November
2024-11-09,0.54476982223629,161463664.87368506,20270065.794920903,kda,Kadena,712601,0.1255394878518236,0.1044525709117172,0.1222537914340682,0.3632281816619676,2024,11,4,November
2024-11-10,0.5799520983085812,173663371.35440788,13544985.58855938,kda,Kadena,756562,0.0779956388207914,6.458191081118869,7.555697741821232,6.16909041665672,2024,11,4,November
2024-11-11,0.6081495675593191,180181228.55344135,24616636.13330113,kda,Kadena,794101,0.1366215356112964,4.862034180577202,3.7531559753795296,4.961787665782835,2024,11,4,November
2024-11-12,0.637476133979837,188920754.9960114,25918101.23352288,kda,Kadena,813959,0.1371903327089185,4.822262151433221,4.850408953659624,2.5006894588975426,2024,11,4,November
2024-11-13,0.6267333400485341,185774573.71444985,35795908.58238183,kda,Kadena,819090,0.192684649285768,-1.685207235011987,-1.6653444358868952,0.6303757314557679,2024,11,4,November
2024-11-14,0.6181768202584514,183429032.04939413,29562226.29419568,kda,Kadena,800839,0.1611643803813733,-1.3652568394430742,-1.2625741069716925,-2.228204470815176,2024,11,4,November
2024-11-15,0.5890102032718737,174113014.84393823,28295163.467725087,kda,Kadena,771046,0.1625103298170256,-4.718167364215242,-5.078812825522228,-3.720223415692792,2024,11,4,November
2024-11-16,0.6503856526127219,193047183.0437332,40842074.1000645,kda,Kadena,848802,0.2115652425283619,10.420099516089133,10.874642666297008,10.084482637871162,2024,11,4,November
2024-11-17,0.6659464756539031,197332707.2987764,34590985.6467279,kda,Kadena,851755,0.1752927131048507,2.3925532457043763,2.219936176987569,0.3479021020214468,2024,11,4,November
2024-11-18,0.6376778225802185,189364062.95964947,43483441.57461224,kda,Kadena,837891,0.2296287948990505,-4.244883651636888,-4.038177172049751,-1.6276981056759232,2024,11,4,November
2024-11-19,0.72439598844094,214944227.53181085,46757058.92093764,kda,Kadena,944712,0.2175311217139701,13.599056261645748,13.508457820538045,12.748794294245911,2024,11,4,November
2024-11-20,0.6953324492399116,206536394.0803279,33601018.35264921,kda,Kadena,901978,0.1626881233318173,-4.012106591531461,-3.911634914800688,-4.523494991066057,2024,11,4,November
2024-11-21,0.6597583442933543,196082867.0208809,21246711.319328684,kda,Kadena,869017,0.1083557765251673,-5.1161289805249694,-5.061348681908973,-3.65430198962724,2024,11,4,November
2024-11-22,0.695175851385029,206355108.22307464,25292137.18265028,kda,Kadena,1063616,0.1225660823249836,5.3682545128867165,5.238724503706815,22.393002668532368,2024,11,4,November
2024-11-23,0.7346386859744325,217893135.07194555,34487580.98879205,kda,Kadena,1116458,0.1582775013880299,5.676669365136888,5.591345398824843,4.9681463987002905,2024,11,4,November
2024-11-24,0.8267680282855921,245357679.5470622,49777805.718695626,kda,Kadena,1276618,0.2028785314997557,12.540769233920535,12.604593745483616,14.345367223845408,2024,11,4,November
2024-11-25,0.8716505237181253,259503446.08309853,44284666.09912512,kda,Kadena,1282655,0.1706515530623983,5.428668489467681,5.76536530755829,0.4728900892827736,2024,11,4,November
2024-11-26,0.9302225553250858,276600705.0071764,128219944.21533316,kda,Kadena,1366803,0.4635561005240622,6.719669180844945,6.588451591738376,6.560454681890304,2024,11,4,November
2024-11-27,0.9469501591370628,281510735.4233942,97554195.78203423,kda,Kadena,1373925,0.3465381014166724,1.798236746273174,1.7751330084608383,0.5210699713126266,2024,11,4,November
2024-11-28,1.2046688512468702,358447871.58719003,77298631.77462521,kda,Kadena,1743994,0.2156481817909828,27.21565539887141,27.33008957831815,26.93516749458669,2024,11,4,November
2024-11-29,1.153128394026879,342815578.1562769,110768484.44642524,kda,Kadena,1636528,0.3231139175242788,-4.278392121340657,-4.361106501119427,-6.162062484159925,2024,11,4,November
2024-11-30,1.2305353647981143,365615356.5547426,67949835.76542507,kda,Kadena,1750810,0.1858506065109743,6.712779875354524,6.650741638138791,6.983198576498539,2024,11,4,November
2024-12-01,1.184684711866261,352499779.7868676,47504838.64686696,kda,Kadena,1671356,0.1347655838979243,-3.7260735646858953,-3.587260910336332,-4.538128066437819,2024,12,4,December
2024-12-02,1.1738117514911095,349481325.1989679,38097202.292738415,kda,Kadena,1673801,0.109010695409973,-0.9177935923578184,-0.8562997088181867,0.1462884029494571,2024,12,4,December
2024-12-03,1.1704561649528409,348627026.1946344,59102614.74049809,kda,Kadena,1652326,0.1695296414211495,-0.2858709272595017,-0.2444476836772624,-1.2830079561429342,2024,12,4,December
2024-12-04,1.689487977185588,502800491.7977936,263608279.89341044,kda,Kadena,2301575,0.5242800756834248,44.34440415405556,44.223038955415326,39.29303297291214,2024,12,4,December
2024-12-05,1.6238940487968294,483264391.5096465,139171215.947548,kda,Kadena,2219634,0.287981523970342,-3.882473818963028,-3.885457672941928,-3.5602142011448734,2024,12,4,December
2024-12-06,1.709764893187497,509720369.06033325,84676054.61556919,kda,Kadena,2371372,0.1661225639690818,5.287958561969641,5.474431391073997,6.836172089632786,2024,12,4,December
2024-12-07,1.773063545574438,528754715.7638378,86404418.37285982,kda,Kadena,2383382,0.1634111541644412,3.7021845891884064,3.734272330257138,0.5064578648984686,2024,12,4,December
2024-12-08,1.8531507836804744,552642862.711243,72443580.5360503,kda,Kadena,2470978,0.1310857072877863,4.516884818140543,4.517812557547862,3.6752815956485385,2024,12,4,December
2024-12-09,1.7674757749199903,526955364.8978244,43919272.80356171,kda,Kadena,2361792,0.0833453376304036,-4.623207648021377,-4.648118983641059,-4.418736225089825,2024,12,4,December
2024-12-10,1.4569533821509308,435562409.9612544,135078192.9478988,kda,Kadena,1982472,0.3101236237532865,-17.568693001357616,-17.343585628792468,-16.060686123079428,2024,12,4,December
2024-12-11,1.3380864315868168,398971153.6738371,90110840.56923482,kda,Kadena,1849686,0.2258580344455211,-8.15859670050858,-8.400921532845828,-6.698001283246368,2024,12,4,December
2024-12-12,1.4829139373749818,441887769.8306396,65613536.61652762,kda,Kadena,2016885,0.1484846178061797,10.823479139267269,10.756821830755015,9.03931802478908,2024,12,4,December
2024-12-13,1.3689693381819386,408181251.7689268,61862364.77077829,kda,Kadena,1872112,0.151556115090261,-7.683830890061305,-7.627845883725491,-7.1780493186274885,2024,12,4,December
2024-12-14,1.402427341093626,418379711.8444473,40683211.47608528,kda,Kadena,1908577,0.0972399242227386,2.444028655610464,2.498512616962101,1.947800131616062,2024,12,4,December
2024-12-15,1.289681151612761,385119428.62785584,28766031.028902408,kda,Kadena,1772022,0.074693793380908,-8.039360484297497,-7.949783958204359,-7.154806958273097,2024,12,4,December
2024-12-16,1.4291053165621033,426412841.42794526,38211220.02539749,kda,Kadena,1930720,0.0896108566933352,10.810746886933307,10.72223568341226,8.955757885624438,2024,12,4,December
2024-12-17,1.3094398782433754,390909858.2977537,41768462.26059567,kda,Kadena,1758721,0.106849344865539,-8.373451342732285,-8.325964811777563,-8.90854189110798,2024,12,4,December
2024-12-18,1.2358240827353475,368613467.6122719,30095670.97868312,kda,Kadena,1957653,0.0816456088097666,-5.621930165040034,-5.70371665288082,11.31117442732532,2024,12,4,December
2024-12-19,1.1039670980035197,328843844.8153382,31997094.25257345,kda,Kadena,1941836,0.0973017885450809,-10.669559411722927,-10.78897715119992,-0.8079572835431037,2024,12,4,December
2024-12-20,0.9993143841034056,299387370.5479965,35782624.50213739,kda,Kadena,1757145,0.119519485530205,-9.479695009876144,-8.957587235328345,-9.511153362075886,2024,12,4,December
2024-12-21,1.0277614950839575,306845771.2203989,39992939.44306697,kda,Kadena,1834184,0.1303356382719745,2.8466628153336337,2.491220875065836,4.384327986591896,2024,12,4,December
2024-12-22,0.9747420234124706,291130653.91887087,18920963.987185203,kda,Kadena,1735661,0.0649913148357709,-5.158733025618534,-5.121503626732505,-5.37148944707837,2024,12,4,December
2024-12-23,0.962629107933926,288471324.9893385,14317083.779468298,kda,Kadena,1736709,0.0496308732938964,-1.242679107661604,-0.9134486161919032,0.0603804544781594,2024,12,4,December
2024-12-24,1.0313224940549717,308315897.35111177,16524302.210127551,kda,Kadena,1860155,0.0535953622634955,7.136017969421382,6.879218363387296,7.108041704165746,2024,12,4,December
2024-12-25,1.1062003808410783,330295455.6636967,19995398.945251543,kda,Kadena,1957528,0.0605379171962046,7.260375606828906,7.128908532262446,5.234671304273042,2024,12,4,December
2024-12-26,1.0741118027357617,321154429.5435772,14394633.726543196,kda,Kadena,1902510,0.0448215325785814,-2.9007925382306343,-2.7675300896137123,-2.810585595710513,2024,12,4,December
2024-12-27,0.971853132646151,290555392.8082048,18546294.90935504,kda,Kadena,1744733,0.0638304962441272,-9.520300384853575,-9.527826466183145,-8.293097013944738,2024,12,4,December
2024-12-28,0.992226410595262,296728913.7937743,19299416.733623568,kda,Kadena,1782008,0.0650405667815594,2.0963330018434867,2.1247311660274937,2.136430044023929,2024,12,4,December
2024-12-29,1.0342835911361226,309493175.5512683,13287253.48739999,kda,Kadena,1849612,0.0429322987937707,4.238667716537536,4.301657561542882,3.793697895856818,2024,12,4,December
2024-12-30,0.9654386795413838,288814211.1526535,9418682.133480957,kda,Kadena,1739839,0.0326115605457609,-6.656289646741387,-6.681557472723421,-5.934920404928167,2024,12,4,December
2024-12-31,0.9488190226628062,283122201.97936445,18859495.24801223,kda,Kadena,1713584,0.0666125620532819,-1.7214616765170998,-1.970820324447442,-1.5090476762505078,2024,12,4,December
2025-01-01,0.926124815012608,277111639.6665934,11633183.7120388,kda,Kadena,1681445,0.0419801338046833,-2.391837337589231,-2.12295689661568,-1.8755427221542664,2025,1,1,January
2025-01-02,0.972862217196562,293211635.318813,11959281.680856649,kda,Kadena,1771604,0.0407872002345785,5.046555434681643,5.80993121457849,5.361995188662139,2025,1,1,January
2025-01-03,0.9954070150680998,300046543.70293915,15495101.462246994,kda,Kadena,1798576,0.0516423261238693,2.3173680170768485,2.331049508555294,1.5224621303632224,2025,1,1,January
2025-01-04,1.0393791969243131,313448350.1051017,18044093.01873972,kda,Kadena,1873477,0.0575663997359992,4.41750773207128,4.466575830792108,4.164461218208193,2025,1,1,January
2025-01-05,1.0186333844822648,307875599.31630504,11943672.682897504,kda,Kadena,1835120,0.0387938268229786,-1.9959811109784065,-1.777884869047186,-2.047369676809485,2025,1,1,January
2025-01-06,1.0301864218289487,311132398.1396123,8071122.553997048,kda,Kadena,1862130,0.025941118964973,1.1341703033379336,1.0578294709095548,1.4718383538951052,2025,1,1,January
2025-01-07,1.0421585266797762,313575105.7970587,18353365.075652543,kda,Kadena,1866087,0.0585294072659281,1.1621299404793728,0.7851023140156288,0.2124985903239729,2025,1,1,January
2025-01-08,0.9136702183100806,275870531.72451425,18968530.671005998,kda,Kadena,1677014,0.0687588143337762,-12.329056000630525,-12.024096739664758,-10.132057079868195,2025,1,1,January
2025-01-09,0.8730284525118946,264052874.40918285,17886998.27376161,kda,Kadena,1598902,0.0677402142043849,-4.448187648422719,-4.283769361467204,-4.657802498965424,2025,1,1,January
2025-01-10,0.8192108840491327,247586641.1894529,15494055.141456485,kda,Kadena,1513788,0.0625803357847585,-6.164469016779117,-6.235960603183399,-5.323278099595852,2025,1,1,January
2025-01-11,0.8351412978181485,252220476.08626103,13424290.062021306,kda,Kadena,1544759,0.053224425987643,1.9446047506444408,1.871601341068474,2.045927170779538,2025,1,1,January
2025-01-12,0.8208218542305966,247953196.22883877,6325385.72565466,kda,Kadena,1533991,0.0255104020511068,-1.7146132786107215,-1.6918847841532414,-0.6970666621783694,2025,1,1,January
2025-01-13,0.7924781053057637,239240228.34599528,7086658.768160252,kda,Kadena,1466117,0.0296215181583564,-3.4530938447540627,-3.513956672210905,-4.424667419821892,2025,1,1,January
2025-01-14,0.7623854059470654,230260293.7618848,17528403.88718321,kda,Kadena,1428457,0.0761243008979636,-3.797290948131316,-3.753521991762798,-2.568689947664482,2025,1,1,January
2025-01-15,0.810817066669579,245033737.77387288,12366547.509534432,kda,Kadena,1510226,0.0504687543106687,6.352647931704558,6.415975490444525,5.724288515510101,2025,1,1,January
2025-01-16,0.8711208096441451,263246621.8285751,20357909.150736064,kda,Kadena,1601108,0.0773339806198654,7.437404249797419,7.43280669028108,6.017774823105948,2025,1,1,January
2025-01-17,0.8926958309494368,269784406.58135223,26101478.74678132,kda,Kadena,1638031,0.0967493973337207,2.4766968101824105,2.483520854841026,2.3060905323063707,2025,1,1,January
2025-01-18,1.0718946067670236,324000150.3366711,48370608.65685744,kda,Kadena,1958900,0.1492919327555717,20.073889627892385,20.09595159421136,19.588701312734624,2025,1,1,January
2025-01-19,0.976059631792843,295960644.8633159,32570978.23456924,kda,Kadena,1770024,0.1100517207266241,-8.940708757107341,-8.654164340423653,-9.641941906171835,2025,1,1,January
2025-01-20,0.8457542778333439,256457308.9378414,47871234.949801385,kda,Kadena,1543848,0.1866635626337486,-13.350142728488011,-13.347496233399005,-12.778131821941397,2025,1,1,January
2025-01-21,0.8370362831946299,253258628.93654975,59592707.09702486,kda,Kadena,1555089,0.2353037578512475,-1.0307952164365974,-1.2472563229098177,0.7281157212368106,2025,1,1,January
2025-01-22,0.9085979727752236,274138169.94546205,28618448.497463584,kda,Kadena,1676805,0.1043942494514975,8.549413092043224,8.244355225560085,7.826947525189887,2025,1,1,January
2025-01-23,0.8373702492029144,253355982.9097041,17496630.583027113,kda,Kadena,1573643,0.0690594726916826,-7.839300296340202,-7.580916966029372,-6.152295585950663,2025,1,1,January
2025-01-24,0.8264867636951785,250273326.580121,26373257.835916508,kda,Kadena,1538250,0.1053778211058122,-1.2997220187958458,-1.2167292416701003,-2.2491124098667825,2025,1,1,January
2025-01-25,0.7777971288566468,235065278.48846012,13239142.17644292,kda,Kadena,1453541,0.0563211302901668,-5.891157242596723,-6.076575678068608,-5.506842190801232,2025,1,1,January
2025-01-26,0.8112703705621271,245559163.30000356,18068051.869528204,kda,Kadena,1529134,0.0735792206925472,4.303595431714391,4.464242817579089,5.200610096309632,2025,1,1,January
2025-01-27,0.821980439236263,249317730.33828425,13596832.236623494,kda,Kadena,1560771,0.054536162422844,1.3201602157262071,1.5306156723171371,2.0689488298605507,2025,1,1,January
2025-01-28,0.7579028462171864,229482977.93516335,29139298.898099627,kda,Kadena,1397671,0.1269780406385194,-7.795513124206921,-7.955612453317407,-10.449963511623416,2025,1,1,January
2025-01-29,0.6828236682231177,206737940.84858036,14481230.01748369,kda,Kadena,1262429,0.0700463105999981,-9.906174434995307,-9.91142667366347,-9.676239973498769,2025,1,1,January
2025-01-30,0.7238656748670105,219305229.59276173,17749753.020026825,kda,Kadena,1355289,0.0809362961977112,6.010630350686963,6.0788497227927785,7.35566118965898,2025,1,1,January
2025-01-31,0.7710460576856922,234168162.16617984,18973090.814921305,kda,Kadena,1425784,0.0810233579125793,6.517836728112547,6.777281417783687,5.201473634036735,2025,1,1,January
2025-02-01,0.7607364668387444,230437225.64283645,14210504.468305545,kda,Kadena,1412412,0.0616675731477992,-1.337091441449323,-1.5932723256783632,-0.9378699718891492,2025,2,1,February
2025-02-02,0.6593356490827212,200038186.03545868,16079110.116910163,kda,Kadena,1228339,0.0803802035780307,-13.32929630380364,-13.191896197576348,-13.032528752233764,2025,2,1,February
2025-02-03,0.5769871065922407,176030071.6898873,25618205.180162665,kda,Kadena,1044492,0.1455331179168882,-12.489623851682396,-12.001765673537813,-14.96712226836403,2025,2,1,February
2025-02-04,0.6040910543688408,184464938.3429292,49332047.19615538,kda,Kadena,1111666,0.2674331915826992,4.6974962641157525,4.79171914893135,6.4312603638898125,2025,2,1,February
2025-02-05,0.5591922597095783,170341530.16330928,22983914.05579777,kda,Kadena,1033667,0.1349284231142147,-7.432454815304812,-7.656418778816299,-7.016406006840182,2025,2,1,February
2025-02-06,0.5380919103758194,164170079.587097,11575311.76571163,kda,Kadena,1000391,0.0705080474762795,-3.773362196522101,-3.6229864615491048,-3.219218568455795,2025,2,1,February
2025-02-07,0.5058379059643694,154029233.7947327,10323247.12712294,kda,Kadena,959376,0.0670213496022464,-5.99414408384672,-6.177036533008618,-4.099896940296343,2025,2,1,February
2025-02-08,0.5163477143054805,157681838.65199414,10626755.220695388,kda,Kadena,964370,0.0673936536480195,2.077702801073089,2.3713711788822422,0.5205466886809784,2025,2,1,February
2025-02-09,0.5453900296653759,166608091.7587842,6404192.995900872,kda,Kadena,1011362,0.0384386672237557,5.624565492452893,5.66092657410624,4.872818524010492,2025,2,1,February
2025-02-10,0.5363561456939809,163871916.0446197,8294181.643478928,kda,Kadena,994236,0.0506138076839264,-1.6564079796137166,-1.6422826078135166,-1.6933600431892848,2025,2,1,February
2025-02-11,0.5419333504194349,165535367.382547,8286425.051492296,kda,Kadena,1013338,0.050058336067498,1.039832352109582,1.0150923831722114,1.921274224630776,2025,2,1,February
2025-02-12,0.5444781075512432,166384477.62782496,8593170.425110513,kda,Kadena,1016341,0.0516464669518754,0.4695701288430998,0.5129479329427644,0.2963473194531385,2025,2,1,February
2025-02-13,0.575144583543834,175677571.44958115,16011029.395068023,kda,Kadena,1079850,0.0911387222794296,5.632269795109202,5.585312977658474,6.248788546363859,2025,2,1,February
2025-02-14,0.574833773461343,175717711.71518663,13496665.64743374,kda,Kadena,1074209,0.0768087947179161,-0.0540403389658883,0.0228488276985405,-0.5223873686160063,2025,2,1,February
2025-02-15,0.570034812599322,174029672.47023842,13675411.416357463,kda,Kadena,1057093,0.0785809179678606,-0.8348432335706812,-0.9606540106123608,-1.5933584619008068,2025,2,1,February
2025-02-16,0.5454412326920647,166750168.2525947,7402535.574458736,kda,Kadena,1024212,0.0443929721452832,-4.314399640806521,-4.182909795965173,-3.110511563315621,2025,2,1,February
2025-02-17,0.5379882481566824,164495128.91643217,7185015.058217451,kda,Kadena,1017354,0.0436791964938221,-1.366413847848924,-1.3523460634513929,-0.66958793687244,2025,2,1,February
2025-02-18,0.5341199502655272,163411915.01092422,11816304.226237524,kda,Kadena,997584,0.0723099305546207,-0.7190301840996116,-0.658508195740104,-1.943276381672454,2025,2,1,February
2025-02-19,0.5230126486540116,160031842.76279953,12232298.044892129,kda,Kadena,986718,0.0764366505672432,-2.0795519070189616,-2.068436838218757,-1.0892315835057451,2025,2,1,February
2025-02-20,0.5313550691927379,162632838.61960045,10481374.749831622,kda,Kadena,997665,0.0644480834178123,1.595070513150243,1.6252989479450752,1.1094355226113128,2025,2,1,February
2025-02-21,0.5579937924445268,170788209.3335093,9782036.377176918,kda,Kadena,1041354,0.0572758296099638,5.013356378110756,5.014590400764218,4.379125257476213,2025,2,1,February
2025-02-22,0.5347649798903026,163570632.6121879,15932733.687292555,kda,Kadena,999576,0.0974058327760321,-4.162915944362156,-4.226039226880807,-4.011892209565627,2025,2,1,February
2025-02-23,0.5579967971237018,170843222.7180412,6304153.290798551,kda,Kadena,1042719,0.0369002246065265,4.344304153604961,4.446146591054645,4.316130039136601,2025,2,1,February
2025-02-24,0.543327671315491,166307953.4726719,6601102.930110266,kda,Kadena,1012992,0.0396920459441224,-2.6288906824959435,-2.6546380788275648,-2.8509118947674272,2025,2,1,February
2025-02-25,0.4731619549567938,145615593.43381625,16339677.454838924,kda,Kadena,878586,0.1122110418913718,-12.914070102266962,-12.4421951005824,-13.268219294920392,2025,2,1,February
2025-02-26,0.4991010031534618,152940637.35007244,16884660.07446723,kda,Kadena,931193,0.1104000896492879,5.482065479891873,5.030398011312909,5.987689309868349,2025,2,1,February
2025-02-27,0.4961678965064011,152212213.7282918,12582592.972967524,kda,Kadena,926762,0.0826648050427032,-0.5876779706969981,-0.476278662363172,-0.4758412058509909,2025,2,1,February
2025-02-28,0.4968669061036994,152164012.0343711,7568550.323989524,kda,Kadena,919612,0.0497394240780134,0.1408816657063383,-0.0316674284803086,-0.7715033633230561,2025,2,1,February
2025-03-01,0.5018305233307603,153845047.74798948,15224961.949299848,kda,Kadena,932961,0.0989629641783436,0.9989832621343676,1.1047524911729223,1.4515904533651147,2025,3,1,March
2025-03-02,0.4953965615774794,151702314.9160011,7822056.189686282,kda,Kadena,923176,0.0515618775759448,-1.282098528120057,-1.3927863544222263,-1.0488112579196796,2025,3,1,March
2025-03-03,0.5721207965284614,176368792.29957387,18287112.549746145,kda,Kadena,1064830,0.1036867821756373,15.487437923806093,16.259789705404827,15.344203055538696,2025,3,1,March
2025-03-04,0.4918920160943678,151856047.53357464,18898953.84181244,kda,Kadena,859651,0.1244530866486167,-14.0230491394316,-13.89857267059057,-19.268709559272367,2025,3,1,March
2025-03-05,0.4800002377320357,148137817.20432582,16241074.680562628,kda,Kadena,887047,0.1096348993597049,-2.417558726964719,-2.448523051692575,3.186874673559381,2025,3,1,March
2025-03-06,0.5064513741033776,156377030.70133117,11756523.599852117,kda,Kadena,944472,0.0751806294513049,5.510650681408302,5.561856960293299,6.473726871293173,2025,3,1,March
2025-03-07,0.4905309784383779,151286128.06203747,9033427.616222516,kda,Kadena,890260,0.059710878531561,-3.143519097600478,-3.255530953914165,-5.739926646846072,2025,3,1,March
2025-03-08,0.4833338077583012,149090770.47592062,11306599.048529029,kda,Kadena,888636,0.0758370153459978,-1.4672204195928962,-1.4511294685370046,-0.1824186192797561,2025,3,1,March
2025-03-09,0.4721429658594563,145830380.33204222,4614766.445477953,kda,Kadena,915988,0.0316447535484071,-2.315344327091018,-2.186849080912745,3.077975684082124,2025,3,1,March
2025-03-10,0.4230392818261153,130421909.94922,8872261.308231337,kda,Kadena,825885,0.0680273836787528,-10.400172740889223,-10.566022215493476,-9.836700917479268,2025,3,1,March
2025-03-11,0.3959734816384458,122499590.85169244,10019218.179059597,kda,Kadena,765378,0.0817898093324217,-6.397940179653205,-6.074377457447245,-7.326322672042718,2025,3,1,March
2025-03-12,0.4159324196760086,128554228.06292748,11354889.683222149,kda,Kadena,810210,0.0883276252700448,5.040473406193091,4.942577496903855,5.857497863800631,2025,3,1,March
2025-03-13,0.4430343509182011,136797008.0418685,6563308.761214764,kda,Kadena,860860,0.04797845256386,6.515945850843652,6.411908891013818,6.251465669394363,2025,3,1,March
2025-03-14,0.4354121035312838,134332386.34778735,5275093.491550339,kda,Kadena,846916,0.0392689628686643,-1.7204641967648815,-1.8016634496324848,-1.6197755732639485,2025,3,1,March
2025-03-15,0.4409344897288509,136291039.3818795,5849996.846536384,kda,Kadena,862787,0.0429228280382031,1.2683125142318064,1.4580646464667169,1.8739756953464195,2025,3,1,March
2025-03-16,0.4706304146009119,145384978.1707324,4755772.173443605,kda,Kadena,920198,0.0327115788252805,6.734770258122058,6.672440704903737,6.654133639009396,2025,3,1,March
2025-03-17,0.443383144107827,136953949.34246483,6198483.047370499,kda,Kadena,869482,0.0452596152000748,-5.789526058614413,-5.79910588724416,-5.511422541670374,2025,3,1,March
2025-03-18,0.4684530213619804,144597996.37192374,6504332.796052932,kda,Kadena,917798,0.0449821778949342,5.654224249908912,5.581472506750673,5.556871792630558,2025,3,1,March
2025-03-19,0.4709309639895291,145314044.02611098,5018292.352932634,kda,Kadena,922203,0.0345341180652223,0.5289628873231145,0.4951988769923643,0.4799531051494998,2025,3,1,March
2025-03-20,0.4962519426810813,152922418.3344821,9583637.693819951,kda,Kadena,962829,0.0626699328862167,5.376792062480562,5.235814858338128,4.405320737408136,2025,3,1,March
2025-03-21,0.4759319402328616,147014264.85046196,5407342.30868514,kda,Kadena,917842,0.0367810723278132,-4.094694791205766,-3.863497287295992,-4.672376922589572,2025,3,1,March
