date,token,name,trend_score,price_volatility,smooth_volume_to_marketcap,pca_1,pca_2,pca_3,is_healthy
2024-06-17,kava,Kava,0.031221734519514877,-0.31737346181011045,-0.9377020394154688,2.37050808203574,-0.18881692431033378,1.0752569103006768,0
2024-06-18,kava,Kava,-1.0814818413445844,0.052658508063096084,-0.2208788894858736,2.5368377181837842,-0.3717676935917293,0.7512409087421962,0
2024-06-19,kava,Kava,-1.6161926357967908,0.2140205896041852,-0.144613968368877,2.4019605804876796,-0.48010449724577287,0.6917506311062035,0
2024-06-20,kava,Kava,0.5544369304086478,0.23769862435297487,-0.6844161939726694,2.283487851130612,-0.44339162839007534,0.868725513274391,0
2024-06-21,kava,Kava,0.13276687963392236,0.29176344512402963,-0.638381539545819,2.317934452341968,-0.4328462713185215,0.8488353980317586,0
2024-06-22,kava,Kava,-0.09615970281644212,0.30822671553408304,-0.7515477737708285,2.2576211548227985,-0.43288320272944747,0.8987135753033244,0
2024-06-23,kava,Kava,0.10577848255414826,0.3112076693073699,-0.9113678294247828,2.1657289915161098,-0.402033057804615,1.0065012935179163,0
2024-06-24,kava,Kava,-0.7326128553012656,0.26931351738802123,-0.8581182167377572,2.156864078150154,-0.42152452818562974,0.9380964269436867,0
2024-06-27,kava,Kava,0.28425770135784795,-0.11419511039426795,-0.8944905599727095,2.139367555465039,-0.4305065839269739,0.9798709540754059,0
2024-06-28,kava,Kava,-0.031018286724742463,-1.062780877578157,-0.8059250664408015,2.198545266017341,-0.4404338061371246,0.9166036576467023,1
2024-06-29,kava,Kava,-0.6868892716922043,-1.032318973992155,-0.8952047418106639,2.085751427566085,-0.4519132138114518,0.9576158837050689,0
2024-06-30,kava,Kava,-0.33349322965126355,-1.0777561149646933,-0.8928353261211391,2.05915530782721,-0.4711607551629522,0.9473380192672799,0
2024-07-01,kava,Kava,0.4183612408145645,-0.8357315073675484,-0.9037322335443231,2.0888939218493223,-0.4391318008745498,0.965028903416529,0
2024-07-03,kava,Kava,0.30612645815324,-0.8686091487560849,-0.8086650925947015,2.1503279365448495,-0.49424301863332637,0.9200162308854368,0
2024-07-04,kava,Kava,-0.7370844190544349,-0.7221293361380262,-0.8670053486593882,2.045795742965603,-0.5348512716062588,0.9427900093917306,0
2024-07-06,kava,Kava,-1.7688231554655838,-0.027429838117740656,-0.20747241773368333,2.13441978400448,-0.671167636247496,0.6574144015140854,0
2024-07-07,kava,Kava,1.0843892368702526,0.5570721514798974,-0.8146554557222229,2.0177716049946106,-0.5714433881223526,0.885399691170947,0
2024-07-08,kava,Kava,-0.7485206443676015,0.6146957681145594,-0.7823153142334714,1.966187877934944,-0.6266490329880123,0.8570926664481396,0
2024-07-09,kava,Kava,-0.11518553936952913,0.6766604561607575,-0.6000541342352024,2.056841541856298,-0.607355191642772,0.757558804034902,0
2024-07-10,kava,Kava,0.19452972616719935,0.607398374849965,-0.4961121818965531,2.1087535396967962,-0.6024283813170141,0.7243827974286602,0
2024-07-11,kava,Kava,0.7898705379352174,0.6630417680943868,-0.5836921794473731,2.1211144486355153,-0.6031861757505752,0.7832616776701585,0
2024-07-12,kava,Kava,-0.36053441439562955,0.6007496664260282,-0.6433043711699401,2.0668401629285515,-0.6200759262830264,0.8014594261267941,0
2024-07-13,kava,Kava,0.17389150886804783,-0.13976167926679098,-0.5478338032042268,2.117988645286512,-0.6133814985241683,0.7680302570506362,1
2024-07-14,kava,Kava,0.5545061410588147,-0.5736534529586367,-0.5186491758413306,2.166881501400549,-0.5989008867051332,0.7735248925580795,1
2024-07-15,kava,Kava,0.2002045045722594,-1.0692022327100106,-0.5165563346912992,2.1876207811434565,-0.5827076519383105,0.7738208804300948,1
2024-07-16,kava,Kava,0.5516126857592579,-0.953055480255213,-0.6649104004553771,2.1815187447854356,-0.538470926292716,0.8408744679009031,1
2024-07-17,kava,Kava,-0.17127687950825515,-0.9502315666037651,-0.5977678430022896,2.2091414917246173,-0.519174751732705,0.8001647104531121,1
2024-07-18,kava,Kava,-0.23747262124223567,-0.8433631357929445,-0.6994474211640553,2.1468868705584265,-0.5279567741728246,0.836613144192273,0
2024-07-20,kava,Kava,0.24261711799073016,-1.015565919599407,-0.6452945005559271,2.199222823589707,-0.4999768514145898,0.8134935368666123,1
2024-07-21,kava,Kava,0.4183153566007777,-0.9625637286653277,-0.7754361768724217,2.150793702335132,-0.5126382150373712,0.8973178461953564,1
2024-07-22,kava,Kava,0.16563647850198457,-0.9907680666629383,-0.7384344945547113,2.1867020803180717,-0.5011915014167458,0.8801869896296397,1
2024-07-23,kava,Kava,-0.5686008656755003,-0.664956795486791,-0.7171690102789815,2.1429192269378974,-0.5448542098485551,0.8595422627105491,1
2024-07-24,kava,Kava,-0.004139324549956266,-0.8431289591995118,-0.3335494206823664,2.2690091461438793,-0.5701014012933654,0.7304070277522622,0
2024-07-25,kava,Kava,-0.8502246372242905,-0.8111247145419004,-0.801285737324338,2.0436578828483145,-0.5459591860657416,0.8731138960222987,0
2024-07-26,kava,Kava,0.2047981383854325,-0.8043733731520222,-0.7031622464558653,2.087163737875228,-0.5905666703032396,0.84066054544241,0
2024-07-28,kava,Kava,1.218051678022806,-0.1358944478666409,-0.4880140469235618,2.273357522317238,-0.5242995118162223,0.780381988411678,1
2024-07-29,kava,Kava,-0.49930476441286314,-0.07476101810220614,-0.8568837763119056,2.064858788938606,-0.5258688222602608,0.936880940966464,0
2024-07-30,kava,Kava,0.07980406013301321,-0.09204812362849618,-0.7749326372714451,2.1209143870997393,-0.53161328979708,0.888430873040986,0
2024-07-31,kava,Kava,-0.7667520675082935,-0.15214811033451292,-0.6631073377787075,2.1234404688075004,-0.5501529088277414,0.8073472538172555,0
2024-08-02,kava,Kava,-0.7450248803737495,-0.01401624808809235,-0.10532514280941173,2.212310236108295,-0.6184164104039112,0.6368219297094146,0
2024-08-04,kava,Kava,-1.341248957299502,0.5941429549794487,-0.4323701379708999,1.994810719008976,-0.729510726560408,0.7056441590188213,0
2024-08-05,kava,Kava,-0.9247492227224372,0.6828884451219801,-0.26579912299663727,1.9548003381821641,-0.7930814174330161,0.653753954947737,0
2024-08-06,kava,Kava,-1.365737555697787,-0.16100427486850333,1.0690819683750599,2.0327535016551774,-0.8767549559535904,0.4442183400744254,0
2024-08-07,kava,Kava,0.9986057812734255,0.5348757255720787,-0.10984757827509582,1.9515024781802874,-0.8192775518984459,0.6144127148108031,0
2024-08-09,kava,Kava,0.8794591672024538,1.145144935664717,-0.3025749339624382,1.9953513943742764,-0.7354937340779807,0.6515206059791068,0
2024-08-10,kava,Kava,0.39460829495711086,1.1854762465341315,-0.09841495387337598,2.056339724585061,-0.751684173406341,0.624917886835497,0
2024-08-11,kava,Kava,0.5403359804272434,1.2110819706478386,-0.5691093223236229,1.9688922359725263,-0.7283310327122235,0.7631818790508903,0
2024-08-12,kava,Kava,-1.2537148108698724,0.8736556769280807,-0.48937640166681456,1.8987888702739606,-0.7765303669929796,0.7104748779912944,0
2024-08-13,kava,Kava,0.6915654427165353,0.7672906462359403,-0.12702071228151993,2.0463805456083133,-0.7485667762999192,0.6260483243267427,1
2024-08-14,kava,Kava,-0.09602924542306857,0.21205898235691475,-0.4037600270695621,1.9893293101088874,-0.7122978328363745,0.6768752618442035,1
2024-08-15,kava,Kava,-0.40118768831025325,0.22127689981627743,-0.4056515768465079,1.9566008600236093,-0.7308381415548908,0.6708378987739967,0
2024-08-17,kava,Kava,-0.22808203925422305,-0.07926685841342511,-0.2503471391076699,1.9530465069149086,-0.7938223507558042,0.6474865296771586,0
2024-08-19,kava,Kava,0.21763848370257188,-0.057057777303112386,-0.6002468408864254,1.8707000147551958,-0.7683865562958,0.7510622304053157,0
2024-08-20,kava,Kava,0.46018659001487117,0.021877702356333597,-0.3977092219157957,1.975340236887165,-0.7469038198896559,0.6892774179963073,0
2024-08-21,kava,Kava,0.037715011662943866,-0.3570480615596669,-0.41923307370289287,1.986613646789343,-0.7143406670941546,0.6835023632713295,0
2024-08-23,kava,Kava,0.4338550067693209,-0.47697327616677854,-0.44535039170128365,2.0167706924217925,-0.685591244873783,0.6966071298080817,0
2024-08-24,kava,Kava,1.1300340710439085,-0.31363018548258914,-0.5326498922379799,2.0670011090630767,-0.6533768339321085,0.7509783621098068,1
2024-08-25,kava,Kava,0.09309346877281552,-0.4622502210533931,-0.5444490845111645,2.0746212474976993,-0.6384512408150645,0.7555319412289038,1
2024-08-26,kava,Kava,-0.48070363692526846,-0.7926836449784469,-0.6433056438520242,2.006233187273836,-0.6425213690710019,0.776309150984418,1
2024-08-27,kava,Kava,-0.5995048987796915,-0.36111526047240866,0.24403755428649,2.1555430717561626,-0.7160196015615764,0.5625252313221051,1
2024-08-28,kava,Kava,-0.8469538601202722,0.055576577087588584,-0.2206415921627673,1.9877081352800623,-0.7764790939091799,0.6439782762008177,0
2024-09-01,kava,Kava,-0.5148108063768312,0.03889126573144021,-0.4892980744106096,1.8768393279741102,-0.7897090115352112,0.7076573864488211,0
2024-09-02,kava,Kava,-0.5943392179748469,-0.06474510151839026,-0.3270845539025448,1.8681677035900421,-0.8360190908752171,0.6593121866500403,0
2024-09-03,kava,Kava,0.5587330393080487,-0.12948409097458655,-0.45107077927952144,1.8844997226433904,-0.7938945300324736,0.6930333595972272,0
2024-09-04,kava,Kava,-0.8548700275968336,-0.2212869041529883,-0.4129094500678728,1.8327783823943196,-0.8242080529279112,0.6631504838658299,0
2024-09-06,kava,Kava,0.0421854976578476,-0.18744100802554353,-0.3898562811677587,1.8335903245442429,-0.8384352906583106,0.667744338252767,0
2024-09-07,kava,Kava,-0.4882990696310056,-0.2095035585896377,-0.5239736620310002,1.7596694253943594,-0.8447230489043397,0.699065144601449,0
2024-09-08,kava,Kava,0.13570666488998093,-0.38687917272676536,-0.3979463438428539,1.8055942962027347,-0.8484864939182418,0.6647304705137027,0
2024-09-09,kava,Kava,0.047606918621847204,-0.31610588231237713,-0.5738160304293218,1.7682938069615577,-0.8115396618566045,0.705355034257165,0
2024-09-10,kava,Kava,0.7927945689370816,-0.3147186297954968,-0.23506047255775758,1.9181134663684185,-0.7998584146762069,0.6254261541869983,0
2024-09-13,kava,Kava,0.5986762127204346,-0.3415815171918363,-0.5362590470299343,1.8856976483260843,-0.7565968062931534,0.7135675198666481,0
2024-09-14,kava,Kava,0.45031407187013495,-0.6898357291043878,-0.13583151465033025,2.010589177793269,-0.776954292813739,0.6270432317913425,1
2024-09-16,kava,Kava,-0.7649922061941249,-0.4090679770996081,-0.6590194494362432,1.8051151164422272,-0.7829838969028076,0.7616531441848899,1
2024-09-17,kava,Kava,-0.4325844633444387,-0.4208066742816355,-0.09167681618087506,1.9300276725756795,-0.8190780784526659,0.5951415851078746,1
2024-09-18,kava,Kava,0.44505300398775716,-0.3831042916431085,-0.46412506533713394,1.8775189483804071,-0.7839964086975166,0.6894243490729969,1
2024-09-20,kava,Kava,3.478567073132304,2.0093705690207693,2.5719469269943174,2.574170915292156,-0.6568346952784041,0.2988173867877347,1
2024-09-22,kava,Kava,0.13651870288169232,2.050622167570533,-0.17794669959402667,2.2293809991437428,-0.6000525433667883,0.6602083332599432,1
2024-09-24,kava,Kava,-0.5062387805178974,2.191930584026293,-0.26544352168363855,2.1650397780554003,-0.6287977520697009,0.6714519076781219,1
2024-09-25,kava,Kava,0.36473887991149967,2.1853743787160003,-0.08182180174418352,2.2289636416506866,-0.6241874068108385,0.6432143984466584,1
2024-09-26,kava,Kava,-0.18469192532144696,2.0682565475229633,0.22624358695743518,2.263719796668244,-0.6432787176612044,0.5891953610730075,1
2024-09-27,kava,Kava,0.11540164505297318,1.9635977415227512,0.3465836885990504,2.299188628891236,-0.6223084807979073,0.5671667412732522,1
2024-09-28,kava,Kava,0.3961301228352354,1.966693567412009,0.03409348608648088,2.2859741263080924,-0.5914948882565648,0.6223826049004584,1
2024-09-29,kava,Kava,0.20333309889784604,-0.8727084482349948,-0.32921324350482867,2.224491659181181,-0.5781963838247874,0.7045836264390095,1
2024-10-01,kava,Kava,-1.2258368777080708,-0.09512819764693085,0.020403407727269493,2.177560410551947,-0.6813150374700119,0.6149750025685208,0
2024-10-02,kava,Kava,-1.1409643643997784,0.09374958261959192,1.1435647391351036,2.220565353686423,-0.7540598655911478,0.45431142153020426,0
2024-10-04,kava,Kava,-0.8390920793851258,0.13873455256214318,0.004566733893275472,2.0030935122378555,-0.7931923829755442,0.5899651189745118,0
2024-10-05,kava,Kava,0.969557453756992,0.6422110140383378,-0.4145959446486731,1.9937661484219482,-0.7207239238398792,0.6904057678281268,0
2024-10-06,kava,Kava,-0.124700285199776,0.5796787085920535,-0.24124565860719535,2.023362901416891,-0.7396488644156032,0.6480282889617955,0
2024-10-07,kava,Kava,0.20518689750566518,0.6316502867605234,-0.801994420429816,1.8603910312749898,-0.6669440318477058,0.8350109836950347,0
2024-10-08,kava,Kava,-0.20848747270204074,0.5956165332909953,0.4001010243848496,2.1413370920162955,-0.7337772627298075,0.529131903855162,0
2024-10-09,kava,Kava,-0.1592113130662867,0.2757798846332637,1.4179731273298517,2.2266619288148175,-0.7647714982513131,0.42645034183021713,0
2024-10-10,kava,Kava,-0.08544767017331047,0.0236733949670245,1.0152142961634063,2.1855578051062015,-0.7632739590709279,0.46003150998399983,0
2024-10-11,kava,Kava,-0.24574057985171383,-0.32781239630209,0.6064881424726295,2.124712140823946,-0.7658150229438415,0.4984353778012795,0
2024-10-12,kava,Kava,0.7465857336349854,-0.4857131923786588,1.8976602176806443,2.3025443732103468,-0.7308838960064099,0.391056544090767,0
2024-10-13,kava,Kava,0.21384044140649539,-0.5169887395019891,0.7681371542543686,2.223940783168289,-0.7117915898294905,0.49094239226481795,0
2024-10-14,kava,Kava,-0.08151779599814422,-0.5828072716985568,-0.2649185729091863,2.0509337510493575,-0.7124020254308631,0.6555092404603533,0
2024-10-15,kava,Kava,0.4955411589640866,-0.4239344870187805,-0.30552790252119766,2.0948301497695487,-0.6578760002197039,0.6623982636326907,1
2024-10-16,kava,Kava,0.7282813104987903,-0.39008706440582547,2.5181751581364415,2.4536593207017456,-0.6593536412900458,0.37322598292524484,1
2024-10-18,kava,Kava,-0.3387990945072042,-0.10611652568412507,-0.32580449466690276,2.104192597834272,-0.6703302384558101,0.684863319997761,1
2024-10-19,kava,Kava,0.04411227155606709,-0.17092252528438678,-0.43964624000986124,2.0863228197686188,-0.645586707753628,0.7097963991690535,1
2024-10-20,kava,Kava,0.11948362502509821,-0.34679483412933826,-0.4487667462000162,2.093092772497317,-0.640037598121562,0.7152009123382154,1
2024-10-21,kava,Kava,0.5078880466898674,-0.2900014866459343,0.7582493450150156,2.341141104922152,-0.6362077381993229,0.5173273912176669,1
2024-10-23,kava,Kava,-0.7574167039771462,-0.08822927015769823,-0.3637754681829125,2.097663989381464,-0.649262566200408,0.6839719854505337,1
2024-10-24,kava,Kava,-0.5290639075353454,-0.12825551328256332,0.22023119177557982,2.1616822468163512,-0.7024831713572857,0.5637793735252404,0
2024-10-25,kava,Kava,0.10757931141206566,-0.3839537928411435,-0.01326146559118903,2.131623943282779,-0.6934287170704618,0.6050290822353052,0
2024-10-30,kava,Kava,0.02652391939598673,-0.5326834587927365,0.17907584543499264,2.158786164311787,-0.7108540910514256,0.5782861964732996,0
2024-10-31,kava,Kava,0.10416642758883775,-0.5591989388536449,0.0927404770082182,2.1541416057401213,-0.7033639590026515,0.5931348686565503,0
2024-11-01,kava,Kava,-0.8744535865597184,-0.3252901212404043,-0.2316026459846252,2.014796652685598,-0.7486328770031883,0.6447465391044935,0
2024-11-02,kava,Kava,-0.35477036577951643,-0.6375826737963297,-0.16962595039634268,2.005746297934162,-0.7541164358042346,0.6207181439477817,0
2024-11-03,kava,Kava,-0.18484307984960602,-0.7171200776722695,-0.6573642220397256,1.8508442920488941,-0.742400624428649,0.7600035980891555,0
2024-11-04,kava,Kava,-0.5063332568850932,-0.7326317395708485,-0.2608273470726083,1.928319177649529,-0.7889455714051947,0.6319576554266005,0
2024-11-05,kava,Kava,-0.41319156210412306,-0.7917127421650777,-0.30976634602501363,1.8784029261715827,-0.8165460071772508,0.6438564933119625,0
2024-11-06,kava,Kava,0.7380955730249624,-0.26840616069989953,-0.402580320598202,1.9145945435256577,-0.7739803128483947,0.6745523983071392,0
2024-11-07,kava,Kava,1.376149777754871,0.4221879779971788,-0.06463090845783963,2.0994566203145366,-0.71543756219009,0.6153489872758169,0
2024-11-08,kava,Kava,-0.07268985626369481,0.16817778148356144,-0.17325422042937041,2.0737380502794482,-0.7124947431824267,0.6349140381217523,1
2024-11-10,kava,Kava,0.6144993785795656,0.1887592110630641,0.47992546592661145,2.2284641583294866,-0.6948991691721683,0.5383586178978865,1
2024-11-12,kava,Kava,1.630837051813729,0.5872496945350686,0.3440166794877236,2.348060038243975,-0.593758144144686,0.5802461192784462,1
2024-11-13,kava,Kava,0.3664689483264987,0.29575851095771427,2.5719469269943174,2.5787400001952534,-0.6037122561204845,0.3872216664705743,1
2024-11-14,kava,Kava,-0.7780831751963845,0.47884772598130754,2.5719469269943174,2.5101797142196327,-0.6555472319967585,0.3693640814563592,1
2024-11-15,kava,Kava,-0.2338117976999878,0.6104793700954206,1.9433169939202932,2.428960515775141,-0.6691562644513415,0.42760962163278027,1
2024-11-16,kava,Kava,0.6730986519476649,0.37652183247458904,-0.03653827208450058,2.2829511217452256,-0.5940434746772489,0.6444399158398705,1
2024-11-18,kava,Kava,1.6151148209001362,0.6741022968095706,2.5719469269943174,2.7282895863459498,-0.5370471504520729,0.36486016346014616,1
2024-11-19,kava,Kava,0.8219483869024611,0.6953362659819914,2.31307661083367,2.728480819545375,-0.46206627077272255,0.4594922087649652,1
2024-11-20,kava,Kava,-0.29274050434916804,0.48782193222455744,1.8101878379907226,2.6646948832605135,-0.48880806627895373,0.486184305183387,1
2024-11-21,kava,Kava,-0.5818423343002996,0.659875683196211,0.3364800190896664,2.468326541217369,-0.5146777175198707,0.6155487590962134,1
2024-11-22,kava,Kava,0.7459435851188096,0.43542308853656203,0.8080407044557453,2.5895862993636527,-0.47548390914770755,0.5760616814286419,1
2024-11-23,kava,Kava,0.3137745689354062,0.2961403281488389,0.33580173798508267,2.568223645095693,-0.4329074102056621,0.6378236101625293,1
2024-11-24,kava,Kava,0.9098712045075819,0.32492546074863804,0.6354181640721647,2.6883265590504135,-0.37507610338482206,0.6213959615513385,1
2024-11-25,kava,Kava,0.5181949640763861,-0.1157065660994219,1.1157916064796773,2.7882122065440025,-0.33897185492536086,0.5831493008113555,1
2024-11-26,kava,Kava,-0.4721295368498163,-0.09467537068605422,0.6829400812898057,2.701482054147256,-0.36421698086266363,0.6143738308795446,1
2024-11-27,kava,Kava,0.34453307077329937,-0.19334759003633437,1.4903936671538542,2.8185720457170906,-0.32689934734041787,0.5445025460281815,1
2024-11-28,kava,Kava,0.7907849601666409,-0.590754461729411,0.21542686507822828,2.7528027942449063,-0.2613965838599918,0.7036209203727671,1
2024-11-29,kava,Kava,-0.1372041759382072,-0.5030365365016428,0.2612433906138945,2.747760792173384,-0.2700678764537444,0.6924374581059904,1
2024-11-30,kava,Kava,1.274716612344268,-0.21085097111854856,0.11654318418336286,2.848917310016327,-0.16433252337671897,0.7478271611452308,1
2024-12-02,kava,Kava,0.30263595117709735,-0.2634813333217579,-0.019736144665267668,2.8466218445630944,-0.15324592924711142,0.7846919610760463,1
2024-12-03,kava,Kava,0.35377704747476907,-0.2750872752611131,0.8035437420551413,2.9970261682876527,-0.13093730816261726,0.6825440734520876,1
2024-12-04,kava,Kava,1.4549316308300073,-0.2383000416606444,2.5719469269943174,3.277312093797272,-0.02223304697808371,0.5919181570540208,1
2024-12-05,kava,Kava,0.09772298520443387,-0.18102778135001774,1.9720103998232144,3.2545981181631385,0.007037554835883637,0.6344882602024344,1
2024-12-06,kava,Kava,0.16801051696318767,-0.14605412031250706,1.989669003263985,3.277206432327778,0.029684130770835697,0.6379594310642418,1
2024-12-07,kava,Kava,0.08074069989778276,-0.1923015747598723,1.2916787786539448,3.2296002722937347,0.03439814345382757,0.6939032830912918,1
2024-12-09,kava,Kava,0.11678598309213137,-0.3847388414342742,-0.030539978807684942,3.0766127512361146,0.05445509982298574,0.8603258953420508,1
2024-12-11,kava,Kava,-3.254385555986181,2.1749881765513415,1.1092700810208995,2.823705809084903,-0.3289792069471969,0.6069460152375478,0
2024-12-12,kava,Kava,1.1108171717201847,2.332153668256971,0.38149569474141604,2.8504027421049787,-0.2316348842985151,0.716067579643324,0
2024-12-13,kava,Kava,0.209910439249392,1.9965377014692642,0.4292143900912768,2.8784489271286544,-0.21188397973540893,0.7172682246080136,0
2024-12-14,kava,Kava,-0.34957006848382954,1.966379672147622,0.013877511253991524,2.792502613090766,-0.21076510644789262,0.7645763667784328,0
2024-12-16,kava,Kava,-0.41875287654326676,1.9229385278548645,0.19286313256888565,2.7856908648003076,-0.238187687756529,0.7200517201437862,0
2024-12-17,kava,Kava,0.2405980884461974,1.9080070209314295,0.33114431986708104,2.8029933779546443,-0.27199444059925426,0.7168824545371978,0
2024-12-18,kava,Kava,-1.0316898315255398,1.9058045586941483,-0.05818251875983437,2.644339018258642,-0.33410527221727615,0.7468425284654651,0
2024-12-19,kava,Kava,-1.4905728637765712,0.500585436023098,0.420354140305944,2.558036296182569,-0.4831090058737161,0.6397833421103178,0
2024-12-20,kava,Kava,-1.1627168042439548,0.028021693873566927,0.5055504343819367,2.4558484959639526,-0.5733027127233336,0.6034757555814885,0
2024-12-21,kava,Kava,0.3088617828872426,0.17037496079211645,0.4098688733608555,2.4806099474145427,-0.5319733086337344,0.6168117753208804,0
2024-12-23,kava,Kava,-0.3122984344723247,0.13384389162215798,-0.3529383464735956,2.3122299680663385,-0.5423663488511813,0.7484064058326512,0
2024-12-24,kava,Kava,0.7137569011219261,0.632989260345553,-0.029618454194712988,2.452958954229286,-0.48684459164371247,0.6900675612419049,0
2024-12-26,kava,Kava,0.7460632510766397,0.8730682410357131,-0.5142435213236756,2.403418334357445,-0.4224815729394405,0.824353993451698,0
2024-12-29,kava,Kava,0.023791391383306732,0.8045492116653745,-0.5432836750193433,2.405510107620795,-0.40035945274838436,0.8297970259487105,0
2024-12-30,kava,Kava,-0.44461268169881646,0.2227543393470087,-0.5649073582803898,2.3581375339188777,-0.427462438862274,0.8259617739554156,0
2024-12-31,kava,Kava,-0.2950754268560386,-0.2807273924639298,-0.2702948218866327,2.413009881285264,-0.46204291754723426,0.7354287180284056,0
2025-01-01,kava,Kava,-0.39539165239776164,-0.24253448356136398,-0.36039301138599616,2.354236058551205,-0.4866939967693751,0.749105789085536,0
2025-01-02,kava,Kava,0.5796484579265274,-0.2748943565300648,-0.6244873817197686,2.3206084457184923,-0.4414256198675735,0.847350362792408,1
2025-01-03,kava,Kava,0.5815320628266697,-0.49327017775708,-0.4470154716754366,2.4207821234211466,-0.4341908347130571,0.8066048895911512,1
2025-01-04,kava,Kava,1.4862429434182831,-0.012551309874292099,0.052863247861562226,2.6601620329138043,-0.3530109036121027,0.7335458679412697,1
2025-01-05,kava,Kava,0.8125796654353744,0.09061375764807043,1.4782967356420793,2.8958781499216335,-0.3127351956085503,0.5948036160692488,1
2025-01-07,kava,Kava,0.056255026636368166,-0.031654541925157605,-0.07374447163421562,2.7147740273709275,-0.2933730702482628,0.7816675673432302,1
2025-01-09,kava,Kava,-1.2159140011692227,0.4804842614269888,-0.3397770513086669,2.5359252625160806,-0.3824103849692856,0.8052011271803831,1
2025-01-10,kava,Kava,-0.11478122473431629,0.39156228066194326,0.06769892580708337,2.613901162374216,-0.38857323565102914,0.718212363676717,1
2025-01-11,kava,Kava,-0.2601085426117739,0.3953895859897921,-0.3689961552144925,2.5097674109259747,-0.3743335391068358,0.7962704304309097,1
2025-01-13,kava,Kava,-0.46197393417327914,0.4854814031477285,-0.7458183603285714,2.327231762217737,-0.3973381821666809,0.922685126470918,1
2025-01-15,kava,Kava,-0.128398271602156,-0.12725963819218494,-0.688488873591472,2.336114868015219,-0.423364637121103,0.8950940517171649,0
2025-01-16,kava,Kava,1.1117049398064698,-0.1701737776166437,-0.5778284986287142,2.4616009659744726,-0.39020266204834403,0.8858685427825561,0
2025-01-18,kava,Kava,0.48062332990627715,-0.03320304024977645,-0.6209654369698285,2.4922763472176013,-0.3498623660105565,0.912660814854628,0
2025-01-19,kava,Kava,-0.8594489390064998,-0.3143721337536768,-0.16887097312851485,2.539179903231157,-0.42301715691642217,0.7624223055176806,0
2025-01-20,kava,Kava,-0.9726608194531184,0.13674007031582422,-0.1490690118205945,2.429592363123107,-0.5368755239783101,0.7424024515578515,0
2025-01-21,kava,Kava,-0.0764626030506406,0.14616804990660226,0.47593836511212695,2.523409081411895,-0.549435697611053,0.6423013137514676,0
2025-01-22,kava,Kava,1.0162417243098143,0.4856561906717382,0.802691939868216,2.655333884785914,-0.4779254307386243,0.6245449090589877,1
2025-01-23,kava,Kava,-0.0818099322699634,0.4709643527063925,0.10538085239703225,2.5711982852104507,-0.44430547141085186,0.7063821425605534,1
2025-01-24,kava,Kava,-0.5919389072750086,0.3796741594450424,0.45934181970637483,2.5675540161922803,-0.4904126975392395,0.6405800871493217,0
2025-01-25,kava,Kava,-0.3334776741809431,0.2918636291584481,0.5578769429290414,2.532208816522091,-0.5474450996823419,0.629799657459438,0
2025-01-26,kava,Kava,0.2859571676033995,0.26391200414167465,-0.244457982560355,2.4263985311179583,-0.5162995711286277,0.7672128919361517,0
2025-01-28,kava,Kava,-0.5000897403274276,-0.1626586140673006,1.1019586064844265,2.5673626109982233,-0.5721777830318707,0.5686765012160291,0
2025-01-29,kava,Kava,-0.6366735013799552,-0.05665810768178877,0.4500032326958184,2.440299660529532,-0.603874742085443,0.6250677204929989,0
