date,token,name,is_seasonal_outlier_price,is_seasonal_outlier_market_cap,is_seasonal_outlier_volume,is_seasonal_outlier_volume_to_marketcap,trend_score,price_volatility,pca_1,is_healthy
2024-12-02,kava,Kava,0,0,0,0,5.706427745527209,0.04001719544946783,514571169.49963,1
2024-12-03,kava,Kava,0,0,1,0,6.665594975241795,0.03968401697196315,534926566.82452595,1
2024-12-04,kava,Kava,0,1,1,0,27.318093018238354,0.040740089330989104,610284531.0961505,1
2024-12-05,kava,Kava,0,1,1,0,1.8632210852596032,0.04238423718156902,618421078.3519577,1
2024-12-06,kava,Kava,0,1,1,0,3.181485690463015,0.04338824626572009,630319116.8397081,1
2024-12-07,kava,Kava,0,1,1,0,1.5447130216664329,0.042060593883711354,629921230.8686614,1
2024-12-09,kava,Kava,0,1,0,0,2.2207535630064723,0.03653618613975006,628602878.1301922,1
2024-12-11,kava,Kava,0,0,1,0,-61.00662129046563,0.11001974784774692,440385521.9221946,0
2024-12-12,kava,Kava,0,0,1,0,20.86411888894053,0.11453158837877624,487052651.7478708,0
2024-12-13,kava,Kava,0,0,1,0,3.967331816064057,0.10489686700718188,496207357.85345864,0
2024-12-14,kava,Kava,0,0,0,0,-6.525899802559176,0.10403110304365094,485984441.3237611,0
2024-12-16,kava,Kava,0,0,0,0,-7.8234449698352915,0.10278401302785115,470995412.98459995,0
2024-12-17,kava,Kava,0,0,1,0,4.542888258875255,0.10235536563588625,467260122.7410575,0
2024-12-18,kava,Kava,0,0,0,0,-19.31926894822753,0.10229213828055281,425043246.45864975,0
2024-12-19,kava,Kava,0,0,0,0,-27.92576350292657,0.06195170143376886,358029667.4243715,0
2024-12-20,kava,Kava,0,0,0,0,-21.776720734335065,0.048385541189644686,314630682.97715986,0
2024-12-21,kava,Kava,0,0,0,0,5.823195163247997,0.05247215862988103,329141015.1934464,0
2024-12-23,kava,Kava,0,0,0,0,-5.826858668719059,0.05142344013109272,316514701.98186195,0
2024-12-24,kava,Kava,0,0,0,0,13.41712953300851,0.0657526944797502,344405740.16297805,0
2024-12-26,kava,Kava,0,0,0,0,14.023045213968665,0.07264478042031339,369578822.3059323,0
2024-12-29,kava,Kava,0,0,0,0,0.4766109582290845,0.07067776507550148,375070004.1056541,0
2024-12-30,kava,Kava,0,0,0,0,-8.308453690173124,0.0539758436983357,358992801.3184607,0
2024-12-31,kava,Kava,0,0,0,0,-5.5038357830438756,0.03952210287034162,348374647.0701735,0
2025-01-01,kava,Kava,0,0,0,0,-7.3852979165151655,0.04061852876202058,333783618.50512147,0
2025-01-02,kava,Kava,0,0,0,0,10.901883805925362,0.03968955520138294,352349981.3997364,1
2025-01-03,kava,Kava,0,0,0,0,10.93721140397743,0.03342051439276651,368062117.83250165,1
2025-01-04,kava,Kava,0,0,0,0,27.90534646269358,0.047220788540774015,422658742.2452278,1
2025-01-05,kava,Kava,0,0,1,0,15.270581334814782,0.05018240771036618,458544762.18853664,1
2025-01-07,kava,Kava,0,0,0,0,1.0854765740716088,0.04667238102646936,455615602.49677384,1
2025-01-09,kava,Kava,0,0,0,0,-22.77445077333138,0.061374645406521544,403494707.2186525,1
2025-01-10,kava,Kava,0,0,0,0,-2.122361725934796,0.05882191075363355,401259194.89510393,1
2025-01-11,kava,Kava,0,0,0,0,-4.848020950739452,0.05893178341788962,396530494.528386,1
2025-01-13,kava,Kava,0,0,0,0,-8.634069401329945,0.06151810123967072,375627098.9184563,1
2025-01-15,kava,Kava,0,0,0,0,-2.3777536918225928,0.04392779031747034,367977532.9867871,0
2025-01-16,kava,Kava,0,0,0,0,20.880769256601695,0.042695829334761945,400331453.59692335,0
2025-01-18,kava,Kava,0,0,0,0,9.044636609610567,0.04662792739083074,420549248.5861925,0
2025-01-19,kava,Kava,0,0,0,0,-16.088837227338182,0.038556243852820166,387813679.60313594,0
2025-01-20,kava,Kava,0,0,0,0,-18.212161395179805,0.05150658240535012,342224596.99447894,0
2025-01-21,kava,Kava,0,0,0,0,-1.4036840113843985,0.051777236859974686,340194832.7174083,0
2025-01-22,kava,Kava,0,0,1,0,19.09032684186327,0.06152311896605955,378871722.72580445,1
2025-01-23,kava,Kava,0,0,0,0,-1.5039748405801023,0.061101351889279634,381140718.2528386,1
2025-01-24,kava,Kava,0,0,0,0,-11.071603053020384,0.05848063159265421,359818099.338289,0
2025-01-25,kava,Kava,0,0,0,0,-6.224081922607372,0.05595980399049654,339876152.2862793,0
2025-01-26,kava,Kava,0,0,0,0,5.39361195170307,0.05515738054950976,347954753.3680388,0
2025-01-28,kava,Kava,0,0,1,0,-9.348943247295516,0.04291157147466343,332470133.6591228,0
2025-01-29,kava,Kava,0,0,0,0,-11.910614333699609,0.04595458922512202,309777721.601961,0
2025-02-02,kava,Kava,0,0,1,0,7.59028178831246,0.049701438735122075,344456893.4654602,0
2025-02-03,kava,Kava,0,0,1,0,-15.763273353368314,0.051512143444501446,318986238.4664614,0
2025-02-05,kava,Kava,0,0,1,0,32.041610009248835,0.07040835733040267,375061550.1510583,0
2025-02-07,kava,Kava,0,0,0,0,-15.721797377807846,0.07264014657079272,341409238.19406307,0
2025-02-08,kava,Kava,0,0,0,0,16.153045293866075,0.07609680624577811,373624071.4194704,0
2025-02-11,kava,Kava,0,0,0,0,-11.122180789633251,0.0771625103752976,351155021.52038026,0
2025-02-12,kava,Kava,0,0,0,0,7.948142769634248,0.07305295499460114,364125934.4136642,0
2025-02-13,kava,Kava,0,0,1,0,14.200110158751599,0.06835920984355505,393173295.9629898,1
2025-02-14,kava,Kava,0,0,0,0,-9.85075919115853,0.06726115227055919,369493491.20544934,1
2025-02-15,kava,Kava,0,0,0,0,0.6493386198719975,0.04986628806513395,373150297.4232569,1
2025-02-16,kava,Kava,0,0,0,0,-3.6042595692290846,0.04313332630903946,365374550.00336254,1
2025-02-17,kava,Kava,0,0,0,0,-8.294338971833781,0.03680732664645731,348192417.6634532,0
2025-02-18,kava,Kava,0,0,0,0,-1.74344436469126,0.033328502012133436,345831533.67663264,0
2025-02-19,kava,Kava,0,0,0,0,-2.306118472942431,0.03153895775745472,340114050.7641169,0
2025-02-20,kava,Kava,0,0,0,0,4.256826875651343,0.01862052154210601,343454961.5444528,0
2025-02-21,kava,Kava,0,0,0,0,1.763016970640796,0.01534823886898198,348640121.695169,0
2025-02-22,kava,Kava,0,0,0,0,-20.25053206547431,0.029719447056953407,309443365.67991257,0
2025-02-23,kava,Kava,0,0,0,0,8.430835508306656,0.03561725384186273,324786638.2126163,0
2025-02-26,kava,Kava,0,0,0,0,-16.93998787318497,0.04128671984469125,293042996.77739096,0
2025-02-27,kava,Kava,0,0,0,0,0.7533232189303907,0.042769106614725445,297417224.77827966,0
2025-02-28,kava,Kava,0,0,0,0,11.443803581827572,0.04930753541261499,319469395.0385934,0
2025-03-01,kava,Kava,0,0,1,0,0.8984788690726608,0.0494850671923964,322925701.1005286,0
2025-03-02,kava,Kava,0,0,0,0,-6.531539024384614,0.04976150940378553,307250671.61937547,0
2025-03-03,kava,Kava,0,0,0,0,23.61968195734476,0.0488919199366413,344630172.8248296,1
2025-03-04,kava,Kava,0,0,0,0,-30.920548573295182,0.06538920135845766,289368157.20436096,0
2025-03-05,kava,Kava,0,0,0,0,6.8206065475854505,0.06081982327904217,302021611.13364494,0
2025-03-07,kava,Kava,0,0,0,0,11.289927499855668,0.06341102425823093,324055549.0514051,1
2025-03-09,kava,Kava,0,0,0,0,-11.833069261924301,0.06348229744916398,301970530.5144813,0
2025-03-12,kava,Kava,0,0,0,0,8.896908167056239,0.0650840359220972,318270092.3525045,1
2025-03-13,kava,Kava,0,0,0,0,1.25819795490405,0.06359626677859982,321474381.73226213,1
2025-03-14,kava,Kava,0,0,0,0,-1.916509477197681,0.055727651252934544,318407973.60208106,0
2025-03-15,kava,Kava,0,0,0,0,22.188040764240725,0.041430067263591164,358961004.6387937,1
2025-03-16,kava,Kava,0,0,0,0,-1.7755452585864306,0.04274207013481826,354193502.8746793,1
2025-03-17,kava,Kava,0,0,0,0,6.6070665332955025,0.04044151576000515,368901818.1946025,1
2025-03-19,kava,Kava,0,0,0,0,2.2088369026210697,0.031336411895283356,378660923.2470256,1
2025-03-20,kava,Kava,0,0,0,0,12.036979391017244,0.031070635976459843,395793228.15610564,1
2025-03-21,kava,Kava,0,0,0,0,16.708789720183816,0.03583371474380855,438310874.67763305,1
2025-03-22,kava,Kava,0,0,0,0,-2.4704321773780014,0.03609890817345784,432594086.50097823,1
2025-03-23,kava,Kava,0,0,0,0,-5.230661777168644,0.03312333161622169,419111768.6670474,1
2025-03-24,kava,Kava,0,0,0,0,-5.760059204532086,0.035805627316689535,403520184.3731754,1
2025-03-25,kava,Kava,0,0,0,0,-6.603210521318892,0.03952036937136568,387491573.1926967,1
2025-03-26,kava,Kava,0,0,0,0,-6.541400326302749,0.0398598415969849,373678964.1876484,0
2025-03-27,kava,Kava,0,0,0,0,-7.839843436650584,0.038484119216568885,358345421.90653384,0
2025-03-28,kava,Kava,0,0,0,0,-3.8366888203825056,0.012148347883991379,356219774.5431982,0
2025-03-30,kava,Kava,0,0,0,0,-36.53005957897116,0.02987832441790865,300852283.3931049,0
2025-04-02,kava,Kava,0,0,1,0,-19.014562387892674,0.036100241600137584,263555713.46490714,0
2025-04-03,kava,Kava,0,0,1,1,1.962659978234893,0.04211002166905796,270001722.4901438,0
2025-04-04,kava,Kava,0,0,0,0,5.850943345403625,0.05059780175961973,282832142.3769511,0
2025-04-05,kava,Kava,0,0,0,0,-4.220584427281526,0.05058648548946503,272590314.63281596,0
2025-04-08,kava,Kava,0,0,1,0,21.828947386161857,0.06093000243576773,301847389.31721437,0
2025-04-09,kava,Kava,0,0,0,0,-12.052543155063312,0.061312780640893356,282848166.090847,0
2025-04-11,kava,Kava,0,0,0,0,5.197858372335995,0.051341897219710435,289178620.16848993,0
2025-04-12,kava,Kava,0,0,0,0,8.821551900430702,0.035484842125703187,304052238.458478,1
2025-04-13,kava,Kava,0,0,0,0,1.622913112248503,0.03548940217040953,308658137.7527106,1
2025-04-14,kava,Kava,0,0,0,0,-6.039057512258905,0.03614075170056348,297720955.1487318,1
2025-04-15,kava,Kava,0,0,0,0,1.1868628586927277,0.03415363344923842,297809724.7858912,1
2025-04-16,kava,Kava,0,0,0,0,3.301818894884967,0.024296020178663544,303429009.37474644,1
2025-04-17,kava,Kava,0,0,0,0,-0.14495649930219567,0.017221302347997357,303347578.69837844,1
