date,price,market_cap,volume,token,name,tvl_usd,volume_to_marketcap,price_change_%,market_cap_trend,tvl_trend,log_price,log_market_cap,log_volume,log_tvl_usd,price_increase_label,price_volatility,trend_score
2024-06-22,0.4604746954757341,499186698.4510244,7342290.622096715,kava,Kava,172013591,-0.8759955183169,-0.7386941740283648,-0.7720949904362451,-0.2623201033868705,0.3498434496095629,0.4248662875108699,-1.118965350382214,0.5473819250032756,0,0.860136120188545,-0.15555201385370232
2024-06-23,0.4663187618779175,504743777.2334552,4405478.401042412,kava,Kava,171380475,-1.0800715221531747,1.269139533529784,1.113226534215439,-0.3680616143872051,0.4144337252455487,0.47959740741766943,-1.908045793369877,0.5202874232942903,0,0.8654186092597407,0.1806011709191935
2024-06-24,0.4529086394073853,489813407.3605419,5251148.682462189,kava,Kava,157882145,-1.0120765003861512,-2.875741567104917,-2.958009696473718,-7.876235609686577,0.2658362719212887,0.33115416951534177,-1.636784259298927,-0.08250982359894041,0,0.7911788133782472,-1.2150136197599795
2024-06-25,0.4561532382195953,494226676.8274115,8421668.029105524,kava,Kava,169532939,-0.7964316011459367,0.7163914595348597,0.9010103440515004,7.379424696820536,0.30191504167992095,0.375498443736592,-0.9070868840038356,0.44064522394598066,0,0.1407687624061623,0.8003372749307908
2024-06-26,0.4647433431557219,503069430.13001424,5186441.139934422,kava,Kava,169900568,-1.02610569086845,1.88316210790358,1.7892100360439978,0.2168481253073784,0.3970471310472167,0.46317061259602466,-1.6559382342920033,0.4565616440930258,0,-1.5085542322717933,0.34700995778221333
2024-06-27,0.452617691893003,489907543.4488071,4585379.797036318,kava,Kava,166418452,-1.0585207493709108,-2.6091070353763013,-2.616316137079844,-2.049502271234316,0.2625971049792843,0.3321042069910251,-1.846217107812548,0.3044026956593988,0,-1.4276036153842104,-0.6438675678652378
2024-06-28,0.4519800390386696,489626062.1810383,6205395.721470386,kava,Kava,165830954,-0.9454304871768241,-0.1408811157306955,-0.0574559978781308,-0.3530245552338162,0.25549574030154276,0.3292629065848183,-1.3788475104320517,0.2784170922994202,0,-1.4843149882929534,-0.047115392817142894
2024-06-29,0.4373422480034639,472948397.4590155,4414008.38198525,kava,Kava,155536782,-1.05943269609065,-3.2385923649060344,-3.4062044507459865,-6.207629969975326,0.09161543461623071,0.15793372075206916,-1.9050576354956574,-0.19248207844196377,0,-1.2970782640346288,-1.1389005843714048
2024-06-30,0.4278143203753568,462965610.8415375,4361886.859713911,kava,Kava,152527114,-1.0564071628847789,-2.178597579265118,-2.1107559875690463,-1.935020103476226,-0.015955560367246793,0.05246606458747613,-1.9234073547167996,-0.3360580546769819,0,-1.3832953742253231,-0.5506254901875587
2024-07-01,0.4416886153318763,477332928.064578,4302615.453444383,kava,Kava,154861548,-1.0703215449815555,3.2430646417694664,3.1033227709775124,1.5305042748006148,0.14044961815979828,0.2035543190191972,-1.9445425876446862,-0.22445083792743548,0,-1.1139405257119401,0.7009370821363085
2024-07-02,0.4347024200452344,470983786.28414935,8357931.710878798,kava,Kava,159141202,-0.7723535473261489,-1.5817014621019032,-1.3301285972816212,2.7635355937420947,0.06188316580019344,0.13735476058013446,-0.9188225074836848,-0.024145614917403448,0,-1.1201008089635913,-0.011341026981471113
2024-07-03,0.4323278708814805,467859296.58841854,5881559.7142368,kava,Kava,170155524,-0.9489292570002155,-0.5462470541357511,-0.6633964452113394,6.921100168641425,0.03509194657610901,0.10444879246345648,-1.4616437944997458,0.46757969899332746,0,-1.2831560893635048,0.5087431652879193
2024-07-04,0.4101975258125547,444052284.7319235,4612887.05894956,kava,Kava,164052940,-1.0234245778268145,-5.118880035146434,-5.088498193814528,-3.586474218727098,-0.21675465878655706,-0.15374026691771125,-1.8369777600759596,0.19920920263286326,0,-0.995568608276243,-1.2224571371600395
2024-07-05,0.3664823514803872,398332070.7498234,11288402.80258201,kava,Kava,156374469,-0.41085736950858853,-10.65710336637763,-10.296133035257691,-4.680483629247978,-0.7260688553869906,-0.690910490970935,-0.45451363447071563,-0.15301436626753623,0,0.02874750386894617,-2.2733085857600215
2024-07-06,0.3616049336183726,391427743.34184766,13726367.761836296,kava,Kava,148554348,-0.18125965433829386,-1.3308738721830804,-1.7333094458045983,-5.000893720061173,-0.7839018472327741,-0.7773524088324332,-0.15244167084995774,-0.5299788343955012,0,0.04910408817290729,-0.713997739652262
2024-07-07,0.3917630358745198,424370380.01439583,5239726.321320181,kava,Kava,153920674,-0.9565784181996063,8.34006935535212,8.416019874140135,3.6123654892955326,-0.4295778093670071,-0.37786889592991074,-1.6401481588453344,-0.269229457023716,1,1.0810358491663679,1.8096299804663585
2024-07-08,0.3690277831610908,398558209.599787,5403335.607986335,kava,Kava,150653612,-0.9152829324014147,-5.803317472940705,-6.082462780209408,-2.122562171212949,-0.6959688386793317,-0.6881046461769915,-1.5926502764239425,-0.4268711071038024,0,1.009127155210417,-1.2414942675261775
2024-07-09,0.3758199918684017,406605449.2902553,8285519.361033969,kava,Kava,141630062,-0.6825516076854079,1.8405683846156151,2.019087675687037,-5.989600833466902,-0.6159232986716088,-0.5892802392108918,-0.932264718241746,-0.8807093393069912,0,1.142527676507828,-0.18722306971939923
2024-07-10,0.3806942781746985,412798787.29598135,10017277.874279097,kava,Kava,142846249,-0.5498269744883026,1.2969736607315818,1.5231812599995287,0.8587068188955493,-0.558723468793839,-0.5145456191297286,-0.6390609019475181,-0.8178822314677012,0,1.2084799341899226,0.32833951539491757
2024-07-11,0.3881637861397394,421436728.8747641,8845766.735519435,kava,Kava,158259443,-0.6616588459203898,1.9620751855937035,2.092530754599631,10.790058617499998,-0.4714593215971091,-0.4121635053795345,-0.8311897849179476,-0.0649712910977225,0,1.1551836000657592,1.3193641179674203
2024-07-12,0.3786519989690398,409678679.535191,7685121.74264294,kava,Kava,155899651,-0.7377783155131432,-2.4504571292684574,-2.789991601103936,-1.491090803346251,-0.5826650309678921,-0.5520545470808679,-1.0484684384622653,-0.175359434695136,0,0.11207276793673335,-0.5956391677897869
2024-07-13,0.3838325733464393,415577573.5457154,9280406.08809764,kava,Kava,156653800,-0.6158708870949743,1.3681624265829084,1.439883085255289,0.4837400181223028,-0.5220022863743098,-0.4813778656909877,-0.7570920568935793,-0.13990064752631853,0,0.06626476909110544,0.2939844355945655
2024-07-14,0.3945168230080169,427263998.3927196,10007981.424918393,kava,Kava,164227493,-0.5786047123254795,2.783570338605501,2.8120922761291967,4.834669187724772,-0.3976073212795264,-0.34427373513745335,-0.6404951943645412,0.20702318692494417,0,-0.7026262392661894,0.9275685224639805
2024-07-15,0.4012203449900701,435564716.8923747,10236522.836597148,kava,Kava,164462930,-0.575932340220396,1.699172656552839,1.9427610402188435,0.1433602837741743,-0.32004495961638435,-0.24914943429713174,-0.6056153192385243,0.2175495394997133,0,-1.5807784054417733,0.33778594490620917
2024-07-16,0.4178397949242514,452076831.3113601,8114968.051554044,kava,Kava,168480549,-0.7653672942386203,4.142225124349741,3.790966939837204,2.4428720806567217,-0.1293405082129677,-0.06519843444442795,-0.9643948614225089,0.394890677078253,0,-1.3749570485339582,0.9227519781726713
2024-07-17,0.4221234177321322,456917051.1253756,9349823.659256414,kava,Kava,159588480,-0.6796322170212663,1.0251830629625314,1.0706630994504085,-5.277801534229331,-0.08054921474581347,-0.012548817877095376,-0.7455800266571546,-0.003522916723951776,0,-1.3699528471486655,-0.28059462592710743
2024-07-18,0.4150285935689455,449675786.40596265,7490728.93575735,kava,Kava,157740571,-0.8094679995086683,-1.6807464038133155,-1.5848094750628985,-1.1579212985799447,-0.16144081567849802,-0.09152540455599809,-1.0880460515259418,-0.08910164530548427,0,-1.1805734200428375,-0.3907863133558384
2024-07-19,0.4131824625216652,446921318.687561,9225971.937310517,kava,Kava,165159141,-0.6734712302741631,-0.4448202065802098,-0.6125452607570248,4.703019618205895,-0.18255597032054346,-0.12190127306736762,-0.7661796732225294,0.24858908947771957,0,-1.4293596169081006,0.32539216463228016
2024-07-20,0.4267210380831988,462281471.0821494,8637466.521363527,kava,Kava,156100401,-0.7403195338261235,3.2766578423748305,3.436880666085762,-5.4848553614116895,-0.028344678744213096,0.045155108608301596,-0.8680015990396759,-0.16590379052878418,0,-1.339756140678574,0.11087308637898231
2024-07-21,0.4255728581570325,460820310.30381,6366056.690945938,kava,Kava,169308333,-0.9064988855135601,-0.2690703817472495,-0.3160759990918471,8.46117749562989,-0.0413661241664419,0.029504336671171524,-1.3393611360806417,0.4309039605370982,0,-1.329564509171483,0.7008607017104502
2024-07-22,0.4316355793860259,467478136.10830027,7105291.89273338,kava,Kava,169761369,-0.8592510264653341,1.4246024183140582,1.444776989126395,0.2675804503963874,0.02727269784923462,0.10041952072857711,-1.1696514051446805,0.45053910772854716,0,-1.3359771225113244,0.2802428307422834
2024-07-23,0.4128176319038543,447021690.0487227,7150083.397457492,kava,Kava,166538803,-0.8320968934444405,-4.359684043873058,-4.375915038481814,-1.8982917132342347,-0.18673199064194276,-0.12079110951079626,-1.1599436878514926,0.30971461427934405,0,-1.1160256346082988,-0.9419936728268995
2024-07-24,0.4111202489015571,445404132.370544,13517891.19993988,kava,Kava,167747515,-0.34224877946493654,-0.4111701805150969,-0.3618521682924203,0.725784008427155,-0.2061752135994423,-0.13871264044523543,-0.1760839552050038,0.3628515245344997,0,-1.1500884758996355,-0.0023717564322615534
2024-07-25,0.4001057916086641,432837076.41568977,5560807.367386262,kava,Kava,150276268,-0.9395064763091323,-2.679132765248537,-2.8214951414953005,-10.415204660408827,-0.3329150239483537,-0.2802060999321841,-1.5482734204565265,-0.4452984423697828,0,-1.0763282416625877,-1.4107941997809677
2024-07-26,0.3923090440937009,424479184.397917,7011997.019157335,kava,Kava,161924296,-0.8142115011762185,-1.948671496010024,-1.9309556581853515,7.751076171255455,-0.42323382352376787,-0.37660152819045106,-1.1900693249441374,0.10324437043959278,0,-1.040038198530609,0.345432664287907
2024-07-27,0.420011584609657,454069528.79808015,11582894.521516778,kava,Kava,167019389,-0.5074327549858421,7.061407564526978,6.9709765490937325,3.1465895642986075,-0.10458500846986003,-0.04345487169145974,-0.41472994954176295,0.3308879838397794,1,-0.34232829441954327,1.526546512806977
2024-07-28,0.4279037334822029,463669111.98898697,11392238.58161706,kava,Kava,169323811,-0.5394863760130202,1.879031236693307,2.114121865062568,1.3797332236678228,-0.014942747167089179,0.059972665146590776,-0.4403689441171282,0.43157566283742854,0,-0.2937785462040219,0.47869323999868424
2024-07-29,0.4143977294394361,448732706.35505,4831462.127712807,kava,Kava,164317664,-1.0105002296981516,-3.156318345918008,-3.221350149865443,-2.9565522831281,-0.16865323463849854,-0.10190455608314816,-1.7654614979282042,0.2110565006141546,0,-0.21074443313344285,-0.8266410212764679
2024-07-30,0.4158807490029342,450338590.8814088,6229741.067491903,kava,Kava,165650940,-0.9058559102053603,0.3578734771313208,0.3578710674786878,0.8114015058052537,-0.15170356471388324,-0.08424386778688436,-1.3727987745076786,0.2704364713014028,0,-0.44869077001125535,0.13736326223205148
2024-07-31,0.4034559582699118,436884342.8448731,7871732.851416094,kava,Kava,151777494,-0.7630649434841079,-2.987584965837109,-2.987584965837131,-8.375108526398945,-0.2942605304056647,-0.23419403256531549,-1.0114058940288424,-0.3722593147716456,0,-0.32625777379912807,-1.2718429157545426
2024-08-01,0.4014458671383148,434094643.3965216,10670682.424874336,kava,Kava,150995850,-0.5390869228926756,-0.498218229374181,-0.6385441579768503,-0.5149933494092318,-0.31744203663863213,-0.2658633138792066,-0.5414479010935297,-0.41019801944494816,0,-0.42069691219583627,-0.14478124019058053
2024-08-02,0.3823307491854394,413600783.5930734,16084818.191425089,kava,Kava,146651575,-0.050826664661163375,-4.761568001468419,-4.721057980143772,-2.877082383390006,-0.5395647244244863,-0.5049500795838943,0.0924955319097828,-0.6247024137747725,0,-0.17084097449721494,-1.095169194435868
2024-08-03,0.3534212565494478,382911939.3994017,12262312.817230623,kava,Kava,150750631,-0.2851203226590478,-7.561383095025365,-7.419919258147567,2.79509851837596,-0.8814051371882191,-0.8860947379112989,-0.32667527409705094,-0.4221407097821039,0,-0.6282536587244143,-1.0797697412220832
2024-08-04,0.3344846883015072,362158674.9037333,9652222.898358166,kava,Kava,146397557,-0.46843405075619443,-5.358072808869407,-5.419853068102276,-2.887599190214996,-1.1093017599056019,-1.161573626829776,-0.6964082735872783,-0.6374407977155415,0,-0.918225977060008,-1.2110673971357235
2024-08-05,0.3101305682371496,335699800.3743109,11039451.45047035,kava,Kava,142405883,-0.2557376719956812,-7.281086673362058,-7.305878987009084,-2.726598777874412,-1.4071984756802638,-1.5366323077207418,-0.4889632369300978,-0.8405691441276945,0,-0.7014706107632084,-1.5348503643597897
2024-08-06,0.2821420010605479,305518868.94058555,25307727.824426908,kava,Kava,131626873,1.4487868171809724,-9.024768933838034,-8.990452600827615,-7.569216785798094,-1.7564677426929673,-2.002362597319786,0.7926456408636892,-1.4189190945631003,0,-0.8131151617021585,-2.268934570897103
2024-08-07,0.3002243808613914,325099456.6262187,12588011.034461834,kava,Kava,139447659,-0.05660141272809297,6.4089641857197455,6.408961827310566,5.94163321041592,-1.5299572523987623,-1.6952584063897342,-0.28617975992082445,-0.9948150621882118,1,0.6792491484251636,1.6668319170551302
2024-08-08,0.2952531549765386,319716340.0742088,10257776.028533196,kava,Kava,139635981,-0.28306791341003784,-1.6558368346333618,-1.655836834633373,0.1350485202480156,-1.5919142335037264,-1.7778042455980747,-0.6024113379779754,-0.9848985964046028,0,0.6113996330530519,-0.28012154020136465
2024-08-09,0.3279544874104884,355393747.1367023,11198018.20492252,kava,Kava,136616869,-0.3026971134063951,11.075692802181347,11.159081532777604,-2.1621304039107225,-1.1886415801354353,-1.254793687169394,-0.4669323061839469,-1.1455113105855466,1,2.1662179770476997,1.7833751940320215
2024-08-10,0.3297801572408038,357067501.8215618,13978583.338519482,kava,Kava,145365480,-0.042002967672387356,0.556683899870003,0.4709578315162943,6.403756039819641,-1.1664210618853732,-1.231565338322386,-0.12431455264350637,-0.6894252907752082,0,1.9268142883259176,0.6613971190378557
2024-08-11,0.336934123113404,364714616.3994696,7854212.894883094,kava,Kava,153874606,-0.6430378337191802,2.1693136216732523,2.1416439577660817,5.85360843578544,-1.0796420074481783,-1.1268055258224565,-1.014847927828265,-0.27142897531895815,0,1.7796570301170482,0.9039803902030853
2024-08-12,0.3119440782803583,337444098.21410155,8273717.98977519,kava,Kava,140657851,-0.5412259819133735,-7.416893427750171,-7.477221081674124,-8.589302253030628,-1.384825771648589,-1.5110110358843616,-0.9344665844063316,-0.931322112910681,0,1.7946377818522037,-2.0824576924810763
2024-08-13,0.3292736951540352,356670546.722089,13581260.18700301,kava,Kava,143116399,-0.07852997824532784,5.555360104673013,5.697669216839785,1.7478924798872475,-1.1725822335116003,-1.2370644123251286,-0.16885924239014102,-0.8039991470672206,1,1.0939400088492162,1.15572210654438
2024-08-14,0.3348229174917531,362564592.9764384,10051192.514584552,kava,Kava,135805337,-0.4319014824363611,1.6852917252080823,1.6525183558097067,-5.108472579721635,-1.1052029671625807,-1.1560356235150073,-0.6338396810403433,-1.1892891779702843,0,0.9288853574954474,-0.15533485003112454
2024-08-15,0.3257858321432944,352742410.72685975,9753929.898965238,kava,Kava,132972634,-0.4343168233518486,-2.6990641549144434,-2.709084792021299,-2.0858554329127754,-1.215076359469695,-1.2918137437305939,-0.6802157668324889,-1.3441756987936446,0,0.9993042523422021,-0.6633119928811221
2024-08-16,0.3210687358520434,347716856.26208586,14054287.322579348,kava,Kava,140170408,0.0013512243375950479,-1.447913268731782,-1.424709451414774,5.412973920633935,-1.272724939741898,-1.3627544542236705,-0.11597100131511183,-0.9568299502775198,0,-0.06876462358575616,0.22729062773683587
2024-08-17,0.3091450462899215,334551181.8671324,11195117.672607591,kava,Kava,140974426,-0.23600686217647615,-3.713749808270528,-3.786320437980151,0.5736003850399074,-1.419369541624027,-1.5535766906889454,-0.467332491833948,-0.9148030828022579,0,0.03990632547387609,-0.6129402748825649
2024-08-18,0.3118017319135439,337349095.3242755,5853944.479816913,kava,Kava,132246418,-0.7857613322421206,0.8593654194060107,0.8363185093317904,-6.191199530048097,-1.3865807352908512,-1.5124030803514457,-1.468913996264057,-1.3844151781241012,0,-0.0376365432533187,-0.39718010801021664
2024-08-19,0.3139703496690528,339990492.5123351,6925635.051938827,kava,Kava,142279238,-0.6827976769483259,0.6955117735235161,0.7829862965900602,7.5864587878667455,-1.3598648496408712,-1.4738449083358516,-1.2092135495766898,-0.8471066708988497,0,-0.7044092377735686,0.8063842078417032
2024-08-20,0.3264427217053596,353511488.36393005,9880258.95216784,kava,Kava,143292261,-0.42417514214246055,3.972468116640182,3.976874691901688,0.7119963630955128,-1.2070646550568027,-1.2810466999374077,-0.6603367463572849,-0.7949756248934176,0,-0.9715091000803419,0.7705609836887531
2024-08-21,0.3346462725449909,362575297.73969966,9841561.474151814,kava,Kava,137074527,-0.4516591875077417,2.513013859453017,2.563936300264924,-4.339197355536184,-1.1073434896780767,-1.1558896606922828,-0.6663990115457604,-1.120937614036654,0,-0.9049765040894928,0.06730039788913345
2024-08-22,0.3437583520208393,372312662.8537507,12127001.48558766,kava,Kava,139098823,-0.2664118295766554,2.7228988407822063,2.685611836976753,1.476784960928601,-0.9972943928379006,-1.0248711305413758,-0.3438163371643412,-1.0132191382684526,0,-0.9873163817300581,0.6129276397123441
2024-08-23,0.3464270780391213,374676102.869346,9803851.558569036,kava,Kava,138869719,-0.48500868088780436,0.7763377973490471,0.6347997936679395,-0.1647059227812497,-0.9652047110656317,-0.9935873704823884,-0.6723295433628623,-1.0253314570849823,0,-1.103236196892717,0.11244836237498787
2024-08-24,0.3658870530659299,396908763.2978909,9089018.757711193,kava,Kava,152303096,-0.5964823825676903,5.617336594170919,5.933834652992975,9.67336658901139,-0.7331164158960253,-0.7086069957582438,-0.7892828775686778,-0.3468578409641701,1,-1.4728135068133703,1.8856119268612233
2024-08-25,0.3708463488079566,400933517.1911092,9004164.401324503,kava,Kava,151399864,-0.6115489022091367,1.3554171158751016,1.0140249511693566,-0.5930490080122808,-0.6744983500180739,-0.6587285457842978,-0.803772632995073,-0.39056390967925647,0,-1.5112192771949857,0.15948526471424582
2024-08-26,0.3627040410116514,392991969.562193,7372078.68880446,kava,Kava,144119067,-0.7377799406150293,-2.1956014458488493,-1.9807642136166703,-4.808985165270685,-0.7708513431748297,-0.7576355094102569,-1.1127107444157305,-0.7526998955287436,0,-1.086266407204288,-0.795676950593911
2024-08-27,0.3448349316881995,373536875.39424807,19409959.98210733,kava,Kava,142193114,0.39527844286781416,-4.926636404053141,-4.950506797789944,-1.3363623843054673,-0.9843415653481266,-1.0086420852651077,0.38277728114357495,-0.8515557928994877,0,-0.48623902079699255,-0.9934375794423648
2024-08-28,0.3171257455321244,343377453.20666426,11872157.15238215,kava,Kava,142555734,-0.19807551940800305,-8.03549281403132,-8.074014688844889,0.2550193815995971,-1.3210711816803853,-1.4248392653258155,-0.37662541377934355,-0.8328412085721532,0,0.2714167647514486,-1.4053495527560373
2024-08-29,0.3127748164365485,340042957.5562092,11297055.138688672,kava,Kava,142375817,-0.24421919518132953,-1.3719886060575948,-0.9710875362711092,-0.1262081818469651,-1.3745875419361848,-1.4730820801200857,-0.45333003920723264,-0.8421206511632813,0,0.12037557053130085,-0.217341266248366
2024-08-30,0.3167185466591614,342951499.1749353,7352103.439218535,kava,Kava,135783994,-0.6463647580992077,1.260884833230458,0.8553453480198314,-4.629875451390742,-1.3260722175368924,-1.4309757188913814,-1.1169021529755931,-1.1904440475255513,0,0.14536770916804334,-0.22127853699914055
2024-08-31,0.315685098360325,341548931.26610297,6293697.998039181,kava,Kava,142329148,-0.7491066404792274,-0.3262986363563147,-0.4089697558420258,4.82026916957532,-1.3387715176850115,-1.451235640615188,-1.3570202471602146,-0.8445295781162714,0,-0.513088678193608,0.3643865229441141
2024-09-01,0.3059492344898308,330668682.07694024,8108562.218708693,kava,Kava,139134941,-0.5411259649701158,-3.0840429025831284,-3.185560894256134,-2.2442395285047323,-1.458900519320488,-1.6112849727829985,-0.9656147747118149,-1.0113114648081853,0,-0.7221316180179055,-0.7538281431405812
2024-09-02,0.2901699606416962,314211922.7997034,9612255.526280452,kava,Kava,137768179,-0.33399371928264937,-5.157481068532976,-4.976812189733659,-0.982328371418939,-1.6555130655248977,-1.8636599453528195,-0.7028181207056233,-1.0838483238592913,0,-0.6448884112504613,-0.9848386111448034
2024-09-03,0.3045997996493745,330371848.992984,8573860.294358525,kava,Kava,138310592,-0.4923131073102873,4.972892085647818,5.14300222897075,0.3937142843413843,-1.4756215712959655,-1.6157248527360262,-0.8794194919433085,-1.0549755966113152,0,0.011378846515475818,0.9346047613287748
2024-09-04,0.288523930896878,314690004.66894186,8616250.915068807,kava,Kava,130041650,-0.4435844822655302,-5.277701682995661,-4.746725355638626,-5.978531275464427,-1.676161229514636,-1.8561436053961669,-0.8718006199984218,-1.507948683356409,0,-0.3587191067498063,-1.4185270748950916
2024-09-05,0.2944666945613883,318825172.6679365,7512098.250902845,kava,Kava,130042038,-0.5738820154240454,2.0597125673551986,1.3140449132932996,0.0002983659465938,-1.601737763833098,-1.791603557220787,-1.0836454049823383,-1.5079267599122257,0,-0.22939253622063213,0.3012863653505154
2024-09-06,0.286034280225627,310185126.17582285,8760483.010177478,kava,Kava,134093773,-0.4141476348958581,-2.86362243727476,-2.709963714537822,3.115711705471736,-1.7074421358946148,-1.9274263392900164,-0.8461556355733806,-1.2824831205780778,0,-0.26093764120316704,-0.21632857868519673
2024-09-07,0.2782772903750874,301189803.53924394,6994884.73887019,kava,Kava,129379155,-0.5854036078684889,-2.7119091615245616,-2.899985162886265,-3.515911212372258,-1.8052935824388165,-2.072914429637993,-1.1938438762375876,-1.5454778498339548,0,-0.2630974211660091,-0.8083205667038436
2024-09-08,0.2800668270779048,303150997.74472404,8470048.550439244,kava,Kava,131037008,-0.42447792576431564,0.6430768031431056,0.651148937458812,1.2813911174485604,-1.7826666742256383,-2.0408275716100133,-0.8982378340051805,-1.4519213159632807,0,-0.23950038261738604,0.230420643091789
