date,price,market_cap,volume,token,name,tvl_usd,volume_to_marketcap,price_change_%,market_cap_trend,tvl_trend,narrative
2025-06-04,0.43220658127960215,468019868.389884,13653459.468722671,kava,Kava,144195471,0.029172820196061967,0.6782002742922622,0.6826433408213761,0.6399786977139277,Desconocido
2025-06-05,0.4375357154339223,473460190.77792144,20346417.048003923,kava,Kava,144106328,0.04297387075896207,1.2330062486652915,1.1624126998611484,-0.06182094304473251,Desconocido
2025-06-06,0.41919231636376614,453002727.8573709,36835854.04978487,kava,Kava,139203390,0.08131486144468149,-4.192434679752766,-4.320841185599522,-3.402305830733543,Desconocido
2025-06-07,0.4301832334625385,466854868.1105953,14995575.554656435,kava,Kava,142096666,0.0321204223816813,2.6219271369551267,3.057849191933726,2.078452256083696,Desconocido
2025-06-08,0.44379632680721043,480586279.31720436,11891280.907496335,kava,Kava,144658215,0.024743280071147556,3.1644871965604837,2.941259081688785,1.8026805780228417,Desconocido
2025-06-09,0.4486480683799941,485860473.2953445,10705403.462866046,kava,Kava,146064345,0.022033904899192023,1.0932360814449371,1.0974499699894613,0.9720360506314751,Desconocido
2025-06-10,0.45595015003127715,493552044.1155628,13164662.480280684,kava,Kava,148700086,0.026673301503332934,1.627574521305708,1.5830822310056059,1.804506774052217,Desconocido
2025-06-11,0.4547092113083698,492364147.2647105,23581782.787500903,kava,Kava,150601992,0.04789500396913058,-0.2721654380028693,-0.2406831994751446,1.2790214526170463,Desconocido
2025-06-12,0.4224127967913151,457781916.6339321,15891858.4070616,kava,Kava,143768647,0.0347149108114937,-7.102652357564021,-7.023710159014862,-4.537353662626186,Desconocido
2025-06-13,0.41892723199210197,453635615.33212566,13491169.850180475,kava,Kava,140532528,0.029740102836288602,-0.8251560619587761,-0.9057372410632092,-2.2509212318037597,Desconocido
2025-06-14,0.4250786419868831,460350571.5385181,22504137.357861005,kava,Kava,143871386,0.04888478205349216,1.4683719569934972,1.4802533089197878,2.3758613379530225,Desconocido
2025-06-15,0.42097745618713944,455906751.2303241,5437416.054152893,kava,Kava,141465736,0.011926596918074394,-0.9648063663170836,-0.9653122170224515,-1.672083703982663,Desconocido
2025-06-16,0.4282952815838429,463812944.67396235,4570177.755466192,kava,Kava,142336215,0.009853493327312807,1.738293889412068,1.7341689769459157,0.6153285061196723,Desconocido
2025-06-17,0.4333296269412594,468899429.00725067,9410014.378699418,kava,Kava,144561509,0.02006829993080224,1.1754379685901428,1.096667178373778,1.5634067549147534,Desconocido
2025-06-18,0.41877549371586575,453661062.85630476,9749763.716569673,kava,Kava,141989762,0.021491294966299257,-3.358674856396693,-3.249815463245165,-1.7789984469517406,Desconocido
2025-06-19,0.41313879055897984,446994332.29886216,9746261.632358039,kava,Kava,141573316,0.021803993760354103,-1.3459964208675346,-1.4695399502589135,-0.29329297699647316,Desconocido
2025-06-20,0.4056782069011284,439191169.0282428,6851613.578899846,kava,Kava,140700771,0.01560052674569885,-1.805829863556807,-1.7456962441756652,-0.6163202393309808,Desconocido
2025-06-21,0.4060820017806556,439671740.2526072,9035004.155768923,kava,Kava,141305544,0.020549431151927092,0.09953575830747852,0.10942187781866064,0.4298292011491567,Desconocido
2025-06-22,0.4062081603312741,439674489.4524791,11789950.793605596,kava,Kava,138228379,0.026815180494750714,0.031067259830597216,0.0006252846431076264,-2.177667565541519,Desconocido
